sample_id	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SW00347	111	11960	23	12	4934764	4	0	0	8	0	0	0	19	19	332	138	8	1	57	636	34	168	7	12	624	26	248928	1082	15	18	7	17	54	438	2387063	333	58	282	19	10	56	38188	2
SW00348	166	19286	104	27	1355281	14	12	7	7	4	1	0	66	47	859	214	13	1	142	846	34	295	6	29	619	34	607932	351	46	35	24	1435	61	757	75320	547	99	361	29	47	120	2566	4
SW00349	106	13700	46	17	473859	11	4	6	2	1	3	0	11	26	690	119	9	5	78	600	39	171	3	34	451	22	485972	178	43	19	13	17	21	480	235789	360	66	177	19	21	80	4861	3
SW00350	2051	150948	413	354	10355935	165	189	103	16	11	0	0	471	413	2384	3370	171	76	801	8722	464	4696	32	218	8124	443	4649974	2552	462	459	299	3995	825	8717	556620	5515	2396	2732	205	175	991	14315	126
SW00351	167	11668	52	35	4354770	4	4	2	4	2	0	2	20	85	358	278	13	0	75	990	34	474	18	12	859	25	2292403	371	29	34	28	35	34	753	711221	719	220	204	25	35	92	2663	8
SW00355	472	81701	91	80	3797553	25	23	13	6	1	4	0	66	73	465	1109	43	9	238	1890	81	1609	24	55	2574	56	768766	434	198	72	77	101	166	2802	118352	1458	4284	507	55	132	234	1146626	14
SW00356	126	19001	54	20	865437	21	2	5	1	3	0	0	12	20	1212	153	5	2	88	462	21	213	10	7	333	22	580031	2122	32	50	26	23	32	464	152164	322	107	139	13	12	92	4658	4
SW00357	333	17510	48	106	2186684	23	11	5	12	0	0	1	60	42	1634	349	10	4	125	1166	50	531	13	16	972	40	1176740	253	126	50	48	30	72	1263	148082	711	187	290	48	41	260	4136	5
SW00358	686	50830	134	146	3808182	58	49	11	3	1	0	0	81	136	1008	1386	128	16	262	3285	247	1560	22	90	3630	148	1280801	1239	286	220	241	1111	289	3404	677724	2342	858	1009	106	122	580	6486	31
SW00359	13	2665	30	2	208920	0	1	0	1	0	0	0	5	5	955	19	2	1	67	110	5	42	7	3	83	0	85967	55	5	4	8	2	3	86	26273	55	16	35	9	9	17	1749	1
SW00360	25	3767	19	7	302692	4	1	0	2	0	0	0	11	4	677	32	5	0	62	117	10	30	6	6	96	6	161054	102	5	4	3	2	6	71	45868	92	49	53	9	5	6	9389	1
SW00361	227	10104	80	22	1628990	17	5	1	1	1	0	1	32	58	756	184	35	6	89	1048	47	261	17	29	668	36	298883	237	43	63	70	29	63	700	65474	564	93	251	41	17	107	1121	15
SW00362	250	27337	78	30	1776903	24	19	12	4	0	2	1	46	62	1031	337	8	8	88	1096	66	458	25	34	866	47	1034501	675	72	56	38	41	83	980	115391	825	231	484	31	34	158	5276	10
SW00365	632	50652	130	84	3959673	27	14	13	14	4	4	1	106	141	667	854	51	5	196	2258	165	1095	21	52	4649	84	1681931	769	156	143	77	149	235	2404	338806	1585	669	895	42	71	394	10875	10
SW00366	265	24552	49	71	3338035	21	9	5	4	1	2	0	27	53	426	294	38	4	133	1140	38	613	8	26	1399	41	1027097	386	76	39	71	75	71	1253	357275	672	167	477	63	24	177	53644	4
SW00367	190	46670	60	22	3057844	38	8	6	0	2	0	0	28	60	408	249	16	15	67	938	47	337	13	23	1234	26	1087742	530	32	29	33	26	68	659	267679	712	197	459	26	33	197	1161778	11
SW00368	28	1591	21	1	1168165	0	2	2	0	0	0	0	8	13	301	31	0	4	23	225	5	41	1	3	163	8	87166	4088	3	9	7	38	10	96	1163757	123	15	92	10	4	37	9703	1
SW00369	420	32979	122	54	1014428	36	13	4	1	3	0	0	59	71	1174	534	52	3	117	1506	131	698	23	45	1285	59	996471	443	100	72	72	83	106	1618	224601	1080	382	443	58	71	218	29691	13
SW00370	51	9658	52	5	501946	23	31	5	1	0	0	0	20	50	903	100	4	0	82	493	12	133	16	67	228	6	61677	201	13	21	4	15	24	259	242437	250	51	271	24	17	108	9655	2
SW00371	422	27019	53	57	2359669	25	37	8	9	0	0	0	41	79	565	487	41	6	82	1617	84	950	1	24	1347	54	1003093	317	94	61	106	73	117	1641	1293927	770	488	338	43	41	90	3039	1
SW00372	222	48760	62	46	1264855	1	9	4	1	1	0	0	68	51	352	307	17	7	56	1000	95	416	7	27	717	22	714645	660	34	30	46	33	62	790	75769	636	227	527	26	20	153	45952	5
SW00373	229	36764	60	51	2734260	18	23	10	9	3	0	2	43	51	479	296	28	2	99	1297	63	463	20	24	882	65	899910	2631	67	63	38	44	68	1140	128476	816	205	412	49	50	166	69621	7
SW00374	365	31631	167	48	5061364	47	22	13	30	0	1	2	94	147	807	549	20	32	207	2341	148	703	25	63	1890	86	1797514	616	56	90	31	39	100	1877	1307257	1938	441	790	57	56	277	4326	15
SW00375	190	16581	78	45	605022	11	8	4	2	0	0	0	27	33	1023	311	12	3	109	751	35	453	6	23	578	31	532619	246	61	30	38	37	48	764	55703	445	311	242	29	24	125	188661	4
SW00376	42	4928	34	6	141055	1	2	2	0	0	0	0	9	8	702	59	2	0	57	182	11	57	2	2	242	4	161640	157	3	4	3	5	9	156	36791	188	26	62	8	6	22	16965	0
SW00378	952	73199	198	256	3099839	50	30	25	12	5	2	0	198	153	1062	1764	96	31	264	4217	279	2504	30	145	13104	179	1472179	1105	208	131	171	1035	304	4214	1943935	2601	7256	1483	84	110	544	6182	26
SW00380	370	156312	140	86	4870485	23	24	16	17	5	0	0	106	52	544	892	29	20	97	1940	114	910	25	48	1353	104	2171137	881	91	47	69	94	178	1592	217517	1424	626	570	26	78	257	764566	14
SW00381	445	61575	283	103	9781661	20	23	20	12	0	0	0	125	94	652	632	59	16	169	2504	167	1022	50	84	2023	54	1674611	892	100	123	148	3507	180	2463	98670	1549	371	641	63	66	399	9309	9
SW00382	371	41058	85	83	1579921	12	18	11	11	6	1	1	57	115	599	502	30	15	88	1628	80	692	20	20	1463	80	1409616	555	84	66	66	686	143	1580	195249	1030	355	554	64	52	214	149342	33
SW00383	31	2654	20	5	347310	0	15	0	0	1	0	0	10	4	943	47	3	1	65	255	11	37	6	4	273	0	130114	5461	4	15	3	3	1	117	321235	169	21	112	6	5	46	1081	2
SW00385	1538	155042	253	245	4971631	88	45	18	32	25	0	0	231	204	1195	2285	234	11	318	4457	297	4055	26	185	9895	207	1994801	1187	297	128	211	566	433	6156	243583	3653	3546	819	145	285	529	702285	39
SW00387	110	19137	37	30	1817875	11	4	4	1	1	0	0	48	37	368	176	20	3	90	641	67	227	3	20	612	18	428648	313	22	47	17	37	29	491	43087	505	146	257	29	18	148	24707	0
SW00388	21	2747	25	4	88128	1	3	0	0	2	0	0	6	11	489	36	4	2	48	183	6	49	5	5	135	7	172468	99	6	2	2	11	15	112	8282	122	20	55	11	2	33	9191	0
SW00389	11	2585	18	4	209147	2	0	0	2	0	0	0	2	4	761	23	0	0	34	125	6	18	1	2	208	2	46494	123	3	4	2	4	3	76	8186820	50	17	47	8	0	14	1572	0
SW00390	354	39943	90	34	5565018	48	30	5	2	6	4	0	111	68	341	425	40	22	89	1630	101	584	22	89	1402	97	2050890	642	68	47	31	37	85	1265	166727	1034	250	622	34	40	256	22397	9
SW00391	626	352479	152	115	8862993	27	32	10	9	0	0	0	126	116	1150	955	35	5	137	2328	254	1537	19	38	2530	117	3318812	588	134	62	96	95	237	2632	575175	1635	998	725	67	91	332	578545	14
SW00392	24	4371	27	3	337771	1	1	1	0	0	0	0	12	11	1375	38	2	0	66	170	10	47	2	1	142	3	156080	64	0	5	3	0	17	99	11650	93	20	53	6	3	20	670	0
SW00393	534	62616	185	86	6067699	32	36	20	9	2	0	0	145	157	972	1230	51	25	264	2663	102	1599	20	67	2093	86	2120035	949	118	97	83	120	220	2508	129704	1887	649	966	57	103	380	260052	18
SW00394	478	17984	74	156	7213888	58	6	7	3	0	1	0	14	68	1316	325	20	8	163	2134	52	790	6	34	1499	60	1481394	1616	130	118	140	134	69	2089	918535	958	500	417	73	56	158	62993	19
SW00395	392	41350	135	175	996086	69	5	32	3	0	0	3	60	36	1519	563	45	1	218	1808	34	1210	13	30	1647	24	626323	18720	152	30	53	163	107	1953	178687	960	9814	401	45	45	162	4737	17
SW00396	14	3195	38	4	74948	0	0	0	1	0	0	0	2	1	1324	21	2	0	111	87	2	25	0	1	238	1	34021	71	3	3	1	15	1	51	10086	29	22	25	4	0	8	8668	0
SW00397	726	41118	256	143	1206325	23	22	14	62	5	1	0	92	153	674	1047	45	11	190	2645	254	917	13	44	2957	70	1379773	886	154	164	114	96	175	2918	92152	2341	413	929	78	103	424	2366	9
SW00398	341	64771	92	76	2710424	10	24	14	16	2	0	0	97	74	732	808	37	15	79	1753	83	1111	16	52	1403	59	1193207	555	95	38	46	82	141	1720	343258	1091	570	504	34	74	235	91983	11
SW00399	51	18860	25	22	642721	7	1	0	0	0	0	0	8	24	884	99	14	4	85	298	16	113	4	4	337	8	435009	178	11	6	9	20	18	253	27867	211	38	118	11	5	56	9897	6
SW00400	801	51662	106	130	4752043	12	29	18	5	5	0	0	172	156	470	1173	191	9	118	1961	84	2116	38	43	2530	159	1052845	533	174	63	99	6340	273	3197	216218	1335	640	482	48	133	215	941949	14
SW00401	388	33421	106	79	6557794	21	11	7	3	1	0	0	55	94	497	664	26	15	149	1762	108	748	18	36	1759	78	2884606	773	97	74	64	118	152	1885	5866650	1421	460	908	56	54	279	6430	12
SW00402	555	51791	155	130	1686918	21	17	13	12	4	1	0	91	71	897	925	75	6	176	1821	129	1472	37	63	6518	77	1080286	553	178	55	97	121	169	2195	133579	1764	1261	531	41	110	325	56890	17
SW00403	860	188777	200	185	4202681	26	39	34	19	5	2	1	138	140	924	1437	74	29	188	3525	227	2058	31	92	4117	164	1491802	763	262	150	149	221	252	3954	297882	2855	2386	1261	92	203	454	1163544	18
SW00404	22	5070	21	3	542118	3	2	0	0	1	0	0	5	5	531	27	1	0	55	167	17	49	5	6	144	7	73976	93	2	22	4	6	11	113	560982	88	17	72	4	2	28	3518	0
SW00405	541	76557	124	94	2421699	24	47	19	2	2	1	0	89	82	913	1110	76	9	148	2128	143	1562	15	80	7299	113	1235765	393	139	49	122	147	253	2683	218321	1373	8180	600	56	74	246	715577	16
SW00406	311	20788	60	62	3680249	23	31	10	17	4	3	0	42	67	387	556	54	25	99	1711	95	793	5	33	1257	65	1412153	602	58	52	100	80	126	1390	62562	1011	519	563	36	43	235	4422	9
SW00407	321	70407	147	73	4095159	21	11	8	5	2	2	6	81	103	476	525	20	12	111	1855	84	863	33	49	1538	109	2635857	825	87	74	44	84	188	1681	92290	1479	434	906	50	31	281	37651	12
SW00408	79	9714	35	16	341471	6	2	0	0	0	0	0	9	25	1112	76	1	5	82	478	16	203	5	5	212	8	139314	121	27	1	6	32	25	216	20003	170	59	106	12	6	44	26623	1
SW00409	787	58767	138	166	2007924	40	35	25	20	4	1	0	121	164	738	1074	66	13	150	2366	157	1399	18	66	2914	96	1482983	747	198	90	121	193	199	2937	950865	1822	604	787	65	83	383	2283	11
SW00410	1	276	3	0	23295	0	0	0	0	0	0	0	1	0	6	1	0	0	2	13	0	3	1	0	31	1	8250	10	0	1	0	0	0	14	4172	12	3	3	0	0	0	672	0
SW00411	193	39099	99	87	6916487	30	1	4	7	2	0	9	126	110	366	499	17	3	172	1502	66	411	17	28	1183	90	1588414	418	31	110	30	52	86	1347	202308	1105	547	435	94	31	216	135175	14
SW00412	100	12928	34	12	958243	17	2	1	4	0	0	0	10	17	1166	160	13	0	79	461	27	332	5	2	410	11	604455	106	35	25	14	26	34	509	296164	252	100	105	11	9	45	30802	5
SW00413	896	89330	193	154	2145409	41	39	22	12	7	0	0	175	152	1110	1757	66	7	200	3233	239	2082	31	95	4728	193	2186740	810	238	121	153	13514	337	3963	191937	2303	2323	1289	64	115	495	118476	38
SW00414	157	32662	56	35	1579804	11	9	11	1	0	0	0	27	29	1001	242	32	9	106	841	28	454	5	14	668	24	603961	162	51	32	21	48	45	909	85074	490	150	202	18	15	75	9774	5
SW00415	770	66162	218	136	6894670	93	10	30	29	2	0	1	135	156	575	1110	53	24	342	3184	204	1617	96	46	2289	178	4448242	1381	206	236	168	188	287	3531	171478	2029	711	1162	129	62	495	25260	18
SW00416	486	65277	112	88	1023429	27	19	24	21	13	0	0	64	71	967	727	38	15	151	1819	65	1053	27	24	1790	81	1014672	501	115	74	112	238	186	2205	479177	1173	722	826	40	87	279	875514	9
SW00417	171	24197	50	40	51691	5	9	7	5	0	0	1	38	60	694	275	24	10	96	892	27	381	14	12	745	22	715153	275	35	26	30	37	52	748	34376	714	140	286	12	19	96	1607	14
SW00418	106	17450	64	24	1040389	8	2	4	3	0	0	0	14	30	1355	149	13	4	107	496	15	218	3	4	344	19	495665	632	18	38	23	14	35	437	131530	302	112	153	14	14	112	1267	4
SW00419	31	4529	22	5	231905	0	3	0	2	1	0	0	3	8	636	47	2	0	48	138	11	75	4	2	323	6	112019	64	9	7	4	105	8	134	378704	83	59	45	7	2	24	7871	1
SW00420	69	3999	23	13	390792	6	1	4	0	0	0	0	2	20	944	76	8	0	46	564	9	186	1	8	334	12	391268	70	15	5	20	57	27	409	616655	179	50	34	5	20	43	57901	4
SW00421	841	77409	163	155	3126020	43	39	23	10	2	1	0	139	118	974	1247	91	11	143	2752	217	1785	13	88	2774	117	1176872	504	207	123	120	547	221	3140	115758	1995	945	573	39	72	347	188654	44
SW00422	314	101625	150	52	1367240	32	56	22	4	3	1	3	46	81	1053	561	39	1	115	1583	65	639	36	65	951	53	803309	448	100	53	36	60	67	1548	1624029	1020	410	443	50	75	206	27625	1
SW00423	685	52675	100	167	1408134	48	28	16	18	2	0	0	61	121	612	1110	79	4	124	2077	84	1592	23	58	2991	122	891970	451	117	88	107	3968	139	2464	336029	1402	712	799	49	40	232	240467	13
SW00424	711	58256	160	147	4517498	39	9	12	6	12	0	2	197	123	1100	1029	48	5	196	2666	126	1445	31	82	2492	82	995965	721	170	158	149	180	267	2938	1296210	1541	702	803	59	78	322	3445	27
SW00425	340	39990	70	71	1608704	32	27	6	2	1	0	1	52	72	661	553	29	1	174	1268	83	876	17	39	1865	49	1238727	3207	144	63	59	127	79	1698	115606	995	663	360	30	43	204	3871	9
SW00426	815	121802	137	191	2674134	48	19	36	13	2	0	0	164	130	728	1312	103	15	167	2692	79	1661	11	39	2711	106	1932869	649	213	165	202	190	221	3392	654450	1719	700	636	94	62	340	230323	34
SW00427	90	17035	25	23	2439853	9	11	4	4	0	0	0	16	23	442	75	5	3	39	548	33	149	5	5	334	36	252344	11983	12	38	10	103	27	329	13562452	240	47	169	8	13	53	1606	1
SW00428	219	13472	60	33	558760	9	14	7	36	1	0	1	53	57	899	177	16	1	95	808	51	238	6	8	1307	24	357473	354	38	35	32	45	43	877	49595	551	129	277	42	19	116	4125	3
SW00429	305	15327	189	47	1310465	14	100	4	98	0	1	12	91	69	750	606	1	1	118	3526	260	270	47	23	2556	114	1551217	1112	67	68	3	7	245	1993	246251	1805	17	3578	56	54	496	1438	0
SW00430	421	95707	99	95	1922897	30	26	25	14	2	0	0	46	68	1560	626	45	7	175	1668	95	1022	17	55	1771	85	995043	1348	110	72	71	610	144	1770	1060163	1123	1503	486	53	78	201	49258	12
SW00431	42	5681	40	7	668068	2	1	0	1	0	0	2	15	10	960	48	2	0	64	290	6	64	2	6	180	6	378960	127	7	5	12	3	14	127	30474	145	20	89	14	8	31	5704	7
SW00432	350	61238	88	52	2307209	31	28	9	10	3	0	0	23	48	705	347	24	5	104	1131	59	502	5	39	998	37	1395773	574	80	36	48	35	71	1473	544389	896	595	448	32	54	149	2964776	4
SW00433	371	55324	113	80	7352409	23	17	15	5	0	0	0	84	88	763	547	50	3	97	1945	46	1016	10	68	1838	110	1258936	496	91	44	66	108	143	2006	922063	1393	367	471	56	65	209	34758	6
SW00434	2506	2483534	39	163	53214	16	6	103	151	2	0	3	942	11	955	1731	53	5	164	3419	8	93205	1	4	13672	6	96287	2283	969	4	59	240	126	14174	4258984	491	394	134	23	279	61	12557	7
SW00435	147	27350	59	31	4157601	9	9	0	4	3	0	0	40	29	440	117	16	0	91	801	28	241	4	16	535	21	507018	5689	33	34	22	19	53	599	727570	442	148	196	30	15	94	4312	1
SW00436	708	85083	188	152	5177668	63	45	26	17	3	6	1	117	190	1286	1041	78	10	205	3727	142	1523	42	98	2485	131	1700687	1024	172	137	177	204	184	3378	487617	2423	607	975	75	215	476	3778	21
SW00437	192	20551	81	46	1951070	10	11	6	2	10	1	0	56	50	830	288	32	7	139	1046	101	482	8	26	1600	21	565937	314	52	41	22	83	91	1060	213126	664	233	500	28	55	170	3485	6
SW00438	307	51012	58	47	6817428	117	14	14	2	2	0	1	48	64	369	362	39	21	88	1448	48	704	11	24	1478	41	1753435	429	51	29	33	63	79	1093	757975	926	460	409	24	42	248	353737	8
SW00439	334	61991	103	75	3963199	23	21	5	16	1	1	5	71	122	637	762	36	7	169	1725	69	644	21	39	2793	68	2028491	1157	104	31	46	129	79	1875	147180	1465	843	654	37	85	242	8797	19
SW00440	139	10264	47	38	1884793	6	10	5	5	1	0	0	8	33	703	175	32	8	116	757	26	274	7	17	595	21	434532	276	42	22	56	45	14	704	280631	456	120	325	38	9	90	9453	2
SW00441	400	40786	82	77	1460114	25	36	4	6	2	1	0	110	46	750	610	26	11	145	1383	90	850	24	39	2204	58	889193	529	101	42	59	63	104	1779	101197	1078	406	429	58	37	160	195940	8
SW00442	248	22903	68	52	3666435	44	16	2	5	0	8	0	44	81	455	487	21	9	67	1774	80	440	10	41	1180	75	633560	487	60	70	78	50	148	1449	82945	909	292	668	107	40	210	9203	29
SW00443	37	5727	32	12	297283	1	0	0	14	0	0	0	7	12	533	88	2	0	61	231	17	55	5	1	209	17	112362	62	6	4	13	8	10	211	11580	196	43	67	5	6	26	19428	2
SW00444	436	42811	126	113	915693	34	28	6	5	5	0	0	32	86	1076	548	39	3	143	1781	79	931	33	37	1137	73	989679	544	162	51	116	81	114	1873	102645	1152	654	649	58	48	225	209740	6
SW00445	165	42233	64	20	1655680	9	13	4	5	2	0	0	45	58	1202	224	38	4	97	786	39	387	2	24	699	35	569583	254	26	42	33	38	41	749	426837	399	160	301	32	42	104	2419	5
SW00446	691	46886	144	82	1055506	63	27	13	9	4	1	2	142	141	927	788	30	30	187	2875	262	1113	39	67	2375	183	1714314	845	177	104	117	140	249	2693	87222	1947	463	678	136	104	362	20756	26
SW00448	1084	89550	183	186	4143960	61	52	24	10	2	1	0	235	334	1088	1281	76	23	190	4065	356	1961	28	128	3554	238	2949860	1154	189	249	175	5256	403	4879	613531	2848	897	1390	103	90	599	25409	95
SW00449	34	4650	27	6	407685	2	11	0	1	1	0	0	4	14	256	54	4	1	41	253	7	70	2	10	251	5	110793	1229	11	9	5	11	12	216	61579	153	35	481	12	5	44	10939	0
SW00450	173	11582	32	14	3377551	19	4	1	23	1	0	0	4	27	253	161	6	6	54	826	24	104	3	12	733	21	664543	3156	14	42	2	10	22	531	452202	596	103	316	15	6	67	2105	2
SW00452	539	40055	187	97	2959784	43	49	7	21	8	1	0	121	125	618	979	83	5	334	3445	237	1193	48	83	3038	161	1528774	1751	149	166	113	4825	238	2683	445604	2420	811	2053	122	115	575	5219	28
SW00453	258	14231	98	27	2236589	86	38	5	2	0	0	0	25	69	1215	425	33	10	145	1435	85	425	36	11	875	9	1328027	440	61	15	74	92	51	1321	3046042	844	163	761	20	72	131	4980	4
SW00454	54	6458	9	4	247414	4	0	1	1	0	0	0	9	7	485	49	3	2	64	171	12	86	1	8	276	2	105593	48	16	13	4	366	14	147	76376	118	52	60	8	0	33	11696	4
SW00455	404	41798	49	115	836044	26	17	7	2	0	0	1	35	35	857	563	18	2	134	1155	66	886	9	20	1326	72	441314	195	128	52	96	314	99	1605	184716	973	1072	240	22	35	90	28676	8
SW00456	504	70605	102	82	3519003	25	16	19	22	12	0	0	110	142	676	903	64	11	182	2138	57	994	7	28	1712	80	1392439	637	143	109	108	120	167	2231	1757235	1333	436	520	57	69	264	379617	28
SW00458	387	27497	133	78	3049779	24	22	3	11	4	3	1	70	91	505	551	34	8	228	1685	80	697	26	47	1563	35	1094578	736	94	71	73	93	144	1605	287523	977	385	866	50	63	224	19604	9
SW00459	16	4856	28	4	247643	0	1	0	0	0	0	0	2	2	782	34	2	0	49	120	2	36	2	1	212	4	32523	28	1	10	4	4	2	98	1259412	67	21	57	3	2	13	652412	1
SW00460	534	138448	105	136	5679294	15	26	10	16	5	3	0	111	89	767	870	47	34	125	2197	138	1241	34	55	2231	86	1373973	550	152	67	82	142	147	2347	233435	1530	816	622	59	113	256	341318	10
SW00464	12	3723	18	1	84902	0	0	0	0	0	0	0	3	6	672	20	1	0	52	78	4	20	1	1	394	1	29306	94	0	3	3	1	5	43	76671	40	11	26	6	2	11	1854	0
SW00465	572	72406	151	167	26989	23	40	14	10	3	1	1	90	178	702	1074	97	32	224	3111	212	1659	22	65	2544	69	2801941	856	141	57	131	125	187	2560	143243	2381	600	1197	49	121	340	4285	52
SW00466	973	109820	410	180	6047801	40	104	36	26	4	5	1	128	288	1606	5266	189	6	296	4364	249	2273	44	123	3652	120	1947087	1673	367	176	266	19595	384	4609	359631	2735	1110	1640	106	103	645	149812	28
SW00467	95	13072	35	16	3172407	13	6	7	0	0	0	0	39	25	457	153	12	3	67	485	20	241	1	16	477	37	391789	156	23	22	14	21	38	511	424119	366	87	135	8	10	64	4189	1
SW00468	50	20721	44	9	980168	3	6	3	4	1	0	0	3	22	877	89	3	4	53	340	23	84	10	9	160	16	468304	4526	20	14	6	19	19	218	840881	181	47	149	13	12	65	5687	1
SW00469	39	11490	32	11	252620	2	4	1	0	1	0	0	11	7	935	76	6	1	64	162	3	92	3	5	224	9	91016	49	13	2	0	14	17	137	293204	103	65	51	3	3	14	2918	3
SW00470	118	26911	47	21	1368028	21	8	7	1	0	0	0	23	54	1239	177	10	3	139	574	46	319	1	13	550	39	766158	219	26	39	62	35	33	569	39730	408	113	238	21	24	80	955	1
SW00471	227	32530	66	37	810290	18	11	6	3	0	1	0	28	19	1235	372	15	5	122	833	62	478	11	22	2291	20	390709	867	51	41	43	30	66	1007	1114451	907	473	434	30	39	150	26068	1
SW00472	899	94219	189	200	2646707	49	46	31	4	5	0	0	151	136	786	1433	91	16	135	3221	215	2185	21	69	3863	121	1431004	528	225	120	101	699	278	3712	170060	2230	1078	655	32	63	354	136474	62
SW00473	63	6397	43	11	505250	3	2	1	2	1	0	0	6	14	661	76	5	0	93	449	17	121	3	2	323	11	146718	102	21	19	9	10	18	231	41287	154	51	71	13	12	42	2843	2
SW00475	99	11050241	9	13	79983	2	2	0	4	0	0	0	67	9	211	62	1	0	13	286	5	445	0	2	424	1	64405	236	33	3	5	5	19	416	78772	85	20	50	8	6	8	3646	4
SW00476	26	3726	18	8	181684	4	5	1	0	2	0	0	2	13	741	45	2	1	60	189	8	49	3	6	141	3	77902	7651	9	12	4	7	10	125	13199	132	41	109	4	1	27	10398	0
SW00477	152	20315	19	29	4536409	3	0	14	7	0	0	0	5	32	528	178	9	0	84	581	19	361	2	16	695	9	504872	605	47	6	35	264	40	788	204484	366	111	92	9	12	66	78602	10
SW00478	623	79969	139	136	3226477	38	23	33	30	0	0	0	104	85	1419	1814	69	14	209	2307	133	2111	10	30	2370	80	991258	513	253	64	97	131	139	2689	2707740	1852	2496	495	52	51	210	2569	17
SW00479	8	2754	25	0	106572	2	1	0	2	0	0	0	2	4	1088	13	0	0	57	83	4	21	2	2	54	6	33256	31	1	7	0	3	3	43	78607	56	13	51	2	2	25	2349	0
SW00480	116	46164	57	21	4548041	11	14	8	2	6	0	4	47	44	434	258	24	4	85	814	31	264	10	10	671	19	722298	611	33	17	8	21	50	569	467693	710	119	440	7	31	109	4089	1
SW00481	15	3235	26	3	128013	1	1	1	2	0	0	0	11	3	741	30	3	1	88	102	4	33	0	0	154	1	37655	34	0	2	2	5	7	77	46276	60	25	26	4	1	8	4745	1
SW00482	208	21147	58	44	2899884	6	8	13	2	3	0	0	60	36	854	280	20	2	118	1002	51	480	10	17	751	50	975220	320	55	46	42	31	62	967	91514	613	588	263	30	38	142	27456	12
SW00483	366	45478	71	63	2311357	21	16	5	2	3	0	1	50	72	872	541	40	5	123	1191	64	946	5	30	4129	52	539126	537	78	42	80	80	112	1579	757042	987	1228	417	47	39	104	39582	8
SW00484	312	846688	25	69	51390	3	4	1	6	2	0	0	13	15	824	78	2	0	55	559	15	733	4	3	687	8	121773	364	118	6	2	13	49	850	118629	115	14	78	24	25	18	3399	5
SW00485	95	13875	28	22	1249761	2	3	4	2	1	0	0	17	10	802	198	14	6	88	421	42	212	6	7	461	18	309608	134	20	16	16	7311	35	461	63230	378	151	147	12	6	76	19362	3
SW00486	589	47682	95	89	4936594	4	17	42	4	2	0	0	85	133	707	792	62	24	142	2469	69	1381	10	55	2193	130	1262713	487	164	56	122	242	181	3175	222001	1223	488	382	45	79	341	209890	40
SW00487	450	56494	135	59	967904	17	24	38	16	0	0	0	49	66	1182	781	51	18	159	1535	84	940	31	42	1463	69	663814	630	101	54	85	102	94	1657	246231	1119	1162	419	34	48	202	16843	7
SW00488	34	4698	29	1	414131	6	1	1	2	0	0	0	3	14	457	68	1	3	51	240	14	119	2	7	182	9	131898	86	17	5	6	7	9	157	34615	132	42	56	6	4	17	32506	1
SW00489	276	21156	76	63	7629987	12	20	6	2	1	0	0	34	87	464	326	22	8	58	1200	64	516	8	36	924	30	1037078	20661	53	25	24	65	78	986	1943893	795	292	354	63	39	132	123969	14
SW00490	85	8925	48	41	3286639	9	5	7	1	1	0	0	10	34	578	135	9	8	119	599	56	213	10	15	524	44	611717	267	24	32	38	26	35	540	34585	458	108	231	23	16	70	1571	1
SW00492	150	18774	49	21	2685285	11	13	3	2	1	0	0	39	44	394	186	12	3	57	715	48	332	10	19	643	27	807120	342	28	40	25	38	56	654	546736	483	227	353	32	40	92	50378	7
SW00493	42	9229	54	11	1903152	10	3	5	1	2	0	0	21	16	733	66	5	1	69	466	16	94	6	5	265	27	353453	11811	10	7	15	9	18	250	43856	230	59	141	6	11	45	26882	4
SW00494	212	40523	67	21	5440976	18	20	12	10	2	0	0	31	35	1037	241	34	1	99	935	42	352	10	35	822	40	532445	247	66	87	26	58	65	1122	114168	517	215	258	30	34	84	3713	15
SW00495	316	25332	70	71	5133358	11	19	10	10	0	3	2	42	42	957	410	18	5	132	1634	56	564	8	37	4516	36	699414	400	73	39	59	80	82	1332	3672379	1235	498	424	27	52	185	2128	16
SW00496	122	13118	53	22	305908	2	3	2	23	5	0	0	29	27	925	161	2	2	97	592	55	93	7	10	554	16	368252	193	18	7	31	28	25	446	35818	444	72	165	26	18	65	9083	1
SW00497	42	6667	24	6	783402	1	3	0	4	0	0	0	6	3	884	51	2	2	75	208	6	87	2	3	398	5	143299	252	4	13	12	15	19	178	403576	116	41	271	15	14	25	11344	4
SW00498	64	6622	24	14	1992352	2	4	0	1	0	0	0	8	7	744	29	3	1	61	215	6	47	0	5	170	3	134089	736	3	5	4	1	8	119	110065	95	14	135	14	1	41	2346	29
