sample_id	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Archaeoglobi	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Blastocatellia	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chrysiogenetes	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Endomicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Limnochordia	Methanobacteria	Methanococci	Methanomicrobia	Methanopyri	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermoprotei	Thermotogae	Tissierellia	Unclassified Acidobacteria Phylum	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Gracilibacteria Phylum	Unclassified Candidatus Korarchaeota Phylum	Unclassified Candidatus Micrarchaeota Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Euryarchaeota Phylum	Unclassified Firmicutes Phylum	Unclassified Kiritimatiellaeota Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SW00335	16	83	218	21762	7382	66	104	11	18	17257	4350895	5347	15	10	15	15	1578	57	277	48	37	4	1000816	7	9220	3090	87	253	494	3416	6	7	10	1775	12420	70	13	8114	373	811886	37	20	360	2	54	7	19	58	55	70	55	260	2	439	518	66508	33	5	75	83	158	137	361	78	50	2	2731	775	240	11	81	33	22	21	106	52	230	779	12	184	32	16081	11	3	5	7	0	0	35	0	1323	15	4	15874	42	671	3292	43	83	47	20	840	22	29
SW00337	9	23	33	8019	1487	8	31	0	0	58244	1115983	4936	0	5	1	0	200	6	989	6	4	0	53818	0	1664	360	6	4	49	1851	4	0	1	616	1077	7	2	719	58	266439	10	1	65	3	18	2	5	6	1	18	15	30	3	2	51	5033	16	5	8	13	30	9	60	12	14	0	216	79	40	4	7	5	1	4	6	79	7	200	0	39	6	2689	1	0	1	0	1	0	6	0	179	0	0	892	0	76	1222	0	2	14	0	1875	3	6
SW00338	14	9	67	4599	3253	32	23	7	20	5894	283747	2700	5	16	4	8	153	26	430	17	2	4	371253	1	2816	408	9	18	186	956	7	0	4	5913	4091	6	4	727	165	27405	10	11	77	1	12	9	3	18	20	50	18	49	0	0	301	747	11	7	28	18	44	17	141	34	3	0	213	255	63	5	20	3	6	12	22	37	44	141	0	71	4	1459	10	1	2	1	0	0	15	0	343	0	0	4313	3	149	973	9	11	34	5	1023928	8	4
SW00339	30	72	220	42462	10527	98	78	37	20	18736	6885028	8463	14	26	18	7	1161	68	456	85	44	19	1330752	2	19371	2938	19	79	705	3474	8	8	16	4101	7016	45	8	4967	752	78157	104	53	400	1	64	7	24	89	52	129	36	327	13	31	350	3989	56	24	112	82	312	65	522	135	71	2	2574	935	523	8	99	52	32	19	63	180	182	697	4	295	43	55202	16	2	5	2	0	0	94	1	1570	7	7	12247	21	729	3524	21	27	96	9	32194	73	21
SW00340	48	55	225	17253	9567	103	106	24	34	20690	2964146	26115	16	15	17	22	730	69	402	101	23	11	1505373	8	4639	2213	49	166	446	3557	22	22	19	2395	12593	57	13	4588	573	33745	81	66	397	6	69	14	17	2345	39	91	72	232	3	5	411	3026	72	17	91	143	126	128	424	123	63	1	1358	866	205	13	88	49	48	28	41	104	199	903	18	265	32	8786	10	4	10	3	0	2	63	3	1425	5	5	16335	32	706	3104	33	31	26	12	231423	40	36
SW00341	31	74	286	53888	11222	106	88	11	17	31776	4403287	31211	17	16	28	6	1458	108	1002	64	37	6	1593158	8	5138	4104	103	243	582	5703	15	5	19	4413	10920	72	26	7738	828	66762	63	63	317	2	69	8	14	60	76	237	52	467	11	3	547	6157	78	57	100	236	232	103	459	79	88	0	2324	1124	360	11	181	52	25	19	58	170	207	3917	0	297	70	11878	11	3	7	1	0	1	47	0	1753	9	3	17206	40	908	4041	47	72	101	12	72576	40	83
SW00342	100	75	365	37632	15671	129	103	20	75	19211	1323360	11130	15	44	27	16	520	53	1106	62	55	7	720145	5	13253	2368	73	163	1334	6728	14	5	7	3222	14543	39	44	2160	342	1368713	190	96	851	9	44	58	28	112	153	940	44	367	12	11	264	22299	171	19	123	108	315	187	738	362	49	4	595	1054	832	54	133	67	47	95	234	122	196	4645	12	586	43	5571	14	11	5	1	0	0	29	1	1216	4	19	17174	37	1185	10187	16	10	75	10	489502	38	16
SW00343	9	21	60	3673	2036	12	18	11	1	4908	256657	1748	4	4	5	0	319	29	673	16	1	1	98403	0	1074	917	19	22	90	1135	2	0	5	271	1185	8	7	1716	145	14584	20	9	100	1	11	3	2	19	8	475	8	69	3	4	99	1738	3	7	18	44	29	22	127	18	15	1	499	195	56	2	35	8	1	4	40	55	38	307	1	54	5	2106	4	0	13	0	0	0	17	0	281	1	2	1686	7	203	664	2	15	6	1	5271	6	7
SW00344	3	13	47	9863	2565	26	43	6	10	11683	1655810	2280	4	5	7	5	259	23	729	17	4	7	993025	10	13908	701	34	48	147	1406	22	2	21	3241	48026	16	3	2319	451	168498	20	10	113	2	15	5	4	14	6	64	14	119	15	9	215	5194	16	9	27	40	57	39	100	38	18	1	574	365	213	4	18	18	5	14	23	43	105	1849	4	126	8	3777	5	1	3	0	0	0	14	1	559	1	5	11247	5	217	1029	10	3	18	2	1598	5	6
SW00345	5	102	194	6403	6787	66	47	14	7	23336	6304937	54284	9	13	9	5	2072	38	267	18	9	7	1085058	5	1820	4498	43	46	332	1410	4	0	14	1712	28309	47	40	9963	574	96073	55	15	111	2	66	5	3	47	36	111	35	449	0	6	540	94580	18	3	39	57	109	167	197	29	177	2	5255	750	229	4	116	27	5	6	62	129	94	319	0	69	31	15813	54	6	0	0	0	0	36	0	1641	6	11	9269	64	581	1859	19	41	57	4	1651	54	7
SW00347	12	20	90	8709	3197	47	23	7	9	9153	4913907	2639	8	3	0	3	544	19	332	15	8	2	175695	1	3126	1265	34	25	168	2700	7	1	11	1843	6398	26	2	3252	1082	2374209	15	9	117	2	18	0	14	17	8	51	33	360	8	5	273	51999	10	9	54	70	79	55	176	19	18	0	870	333	58	6	28	10	7	16	17	57	56	1088	7	77	8	14908	4	0	8	0	0	0	19	3	627	0	3	4587	7	204	2380	9	10	126	2	37978	6	3
SW00348	22	24	138	14848	5866	49	104	18	10	19718	1338063	4765	9	17	12	3	682	47	859	48	13	15	546401	1	4201	2249	34	60	295	1579	6	3	18	12196	4511	34	1	4229	351	48845	46	22	249	9	35	13	12	1435	35	49	23	164	2	3	339	27684	46	21	61	67	88	51	263	39	90	1	1005	547	99	3	55	47	3	15	54	142	120	2361	0	127	11	8963	14	7	7	4	1	0	66	0	824	8	5	7222	11	440	1958	22	8	36	4	2438	19	11
SW00349	8	30	81	7085	3288	25	46	11	11	19726	463532	3617	12	7	4	9	571	26	690	26	9	6	433656	5	6452	1511	39	35	171	911	3	4	30	847	7162	22	4	3242	178	225703	43	5	166	3	19	5	5	17	12	64	12	112	1	2	169	18195	20	5	21	65	50	70	193	31	34	0	992	360	66	2	44	21	8	8	35	78	80	1416	3	96	7	3977	11	6	2	1	3	0	11	0	595	0	6	5805	8	208	1322	8	14	25	3	4784	10	3
SW00350	366	391	1685	111009	67048	777	413	197	352	94998	10279507	49501	158	277	189	95	3676	413	2384	580	171	104	4299673	76	34558	11748	464	771	4696	30210	32	33	142	20781	36464	443	65	19481	2552	366151	462	409	3087	9	459	154	155	3995	267	944	168	1763	52	82	2530	137748	450	106	825	655	1286	681	3174	1119	200	8	6419	5515	2396	182	1033	175	917	270	768	801	991	3884	44	2529	185	34904	165	103	16	11	0	0	471	6	8313	43	112	76940	145	4767	21685	202	99	273	126	12666	164	189
SW00351	18	33	85	8554	5849	66	52	22	19	13745	4317240	3815	9	7	4	20	516	85	358	38	13	4	2197932	0	2921	1000	34	98	474	3186	18	3	6	1433	10276	25	15	2916	371	694644	29	19	235	0	34	8	17	35	23	174	48	296	4	13	198	47698	28	17	34	82	61	74	239	55	18	1	958	719	220	8	54	35	13	25	26	75	92	685	3	79	16	32122	4	2	4	2	0	2	20	0	971	3	0	22044	20	420	2161	6	8	14	8	2574	70	18
SW00355	126	101	373	58171	20219	259	91	28	155	21824	3737899	19373	46	85	23	36	1201	73	465	81	43	32	623126	9	21830	3693	81	291	1609	41389	24	35	17	3751	7565	56	29	6685	434	26490	198	78	1233	14	72	28	22	101	195	302	32	449	32	20	472	93043	159	37	166	138	482	264	1000	555	109	13	2204	1458	4284	101	247	132	40	98	219	238	234	1048	5	820	19	45762	25	13	6	1	4	0	66	17	1812	3	32	21965	49	1502	6847	35	18	110	14	1146001	48	30
SW00356	12	19	109	12947	3487	52	54	6	5	14681	851197	5128	5	7	2	4	341	20	1212	38	5	1	469395	2	5767	819	21	20	213	1079	10	3	1	859	7305	22	8	1827	2122	140014	32	16	147	7	50	14	5	23	7	25	13	87	2	4	137	79701	10	6	32	55	47	75	146	62	15	1	579	322	107	9	30	12	22	17	21	88	92	3214	2	181	11	10659	21	5	1	3	0	0	12	0	446	3	2	5728	12	239	1504	2	7	9	4	4597	10	12
SW00357	48	67	230	14049	9286	141	48	12	13	14724	2155039	11595	44	12	11	11	1278	42	1634	42	10	8	1124851	4	3080	3345	50	117	531	2650	13	0	14	7884	12612	40	72	7048	253	112868	126	27	366	7	50	14	6	30	41	66	27	336	6	6	277	2513	52	16	72	91	142	124	535	22	73	1	2075	711	187	0	84	41	25	18	74	125	260	792	11	234	26	17826	23	5	12	0	0	1	60	0	1139	2	1	21207	34	593	3614	13	32	42	5	3945	48	20
SW00358	119	125	588	40701	29736	299	134	85	145	36645	3750048	25391	22	70	49	22	2449	136	1008	177	128	59	1184764	16	8531	7172	247	387	1560	17554	22	22	54	4794	17220	148	26	13078	1239	587695	286	119	1140	9	220	74	39	1111	148	323	109	1271	5	260	927	6134	214	75	289	366	562	302	1228	476	113	3	4141	2342	858	88	313	122	61	157	257	262	580	1248	7	728	61	31181	58	11	3	1	0	0	81	24	3166	14	127	34642	167	1852	12008	82	31	100	31	5561	69	46
SW00359	0	8	11	1445	549	3	30	2	2	9484	207046	772	0	0	1	1	77	5	955	2	2	0	72216	1	1195	202	5	5	42	220	7	0	1	418	1034	0	2	353	55	24095	5	2	13	0	4	2	4	2	6	34	6	12	1	1	32	1938	2	4	3	5	3	6	30	12	6	0	107	55	16	0	6	9	3	3	7	67	17	237	0	8	0	1129	0	0	1	0	0	0	5	0	108	2	2	1052	6	49	204	3	5	0	1	1745	2	2
SW00360	6	2	22	1507	630	8	19	2	3	4136	301099	687	2	2	1	3	54	4	677	4	5	0	147371	0	2211	228	10	9	30	546	6	1	4	688	2169	6	5	365	102	43041	5	1	26	0	4	3	3	2	2	10	7	32	1	0	48	5246	0	7	6	10	11	6	22	6	3	0	99	92	49	2	11	5	2	1	6	62	6	194	0	35	2	844	4	0	2	0	0	0	11	0	116	1	1	1936	0	40	264	5	2	3	1	9375	1	0
SW00361	7	75	155	6677	4821	42	80	14	8	9961	1605531	5755	2	13	5	48	1476	58	756	52	35	1	235224	6	3232	3768	47	23	261	1835	17	2	21	1304	2200	36	7	7182	237	49733	43	8	182	2	63	15	14	29	40	52	37	250	2	5	228	46263	24	8	63	78	114	48	191	59	73	2	2291	564	93	11	97	17	3	21	30	89	107	491	37	102	14	8669	17	1	1	1	0	1	32	0	1040	6	4	4704	55	413	1834	23	33	62	15	938	33	37
SW00362	15	52	214	20226	7197	104	78	14	45	62604	1764616	6336	9	16	19	10	609	62	1031	48	8	7	945874	8	6692	1927	66	62	458	4284	25	6	23	3877	6623	47	11	3774	675	90733	72	33	324	6	56	18	9	41	23	139	58	197	6	4	446	3037	27	11	83	97	123	88	328	85	42	1	936	825	231	11	85	34	30	42	38	88	158	1888	2	262	12	4999	24	12	4	0	2	1	46	0	1063	5	5	14452	20	554	2779	38	20	27	10	5121	25	30
SW00365	120	102	537	30671	18904	231	130	38	64	28816	3935845	17521	22	34	14	30	1237	141	667	134	51	17	1543214	5	18747	3638	165	219	1095	11440	21	13	21	11788	18609	84	34	5893	769	271916	156	76	817	16	143	27	23	149	71	2726	70	573	12	24	811	59509	121	22	235	263	309	242	845	273	78	3	1952	1585	669	50	200	71	76	93	203	196	394	2771	7	644	33	11030	27	13	14	4	4	1	106	6	2182	18	10	28941	50	1287	6807	84	20	89	10	10450	66	49
SW00366	26	50	201	14325	8235	96	49	9	26	13359	3309870	5959	18	19	9	4	1188	53	426	38	38	1	975663	4	9777	3006	38	63	613	3836	8	11	6	2234	18662	41	30	5178	386	333786	76	36	331	2	39	29	11	75	41	552	57	297	3	4	429	8667	31	9	71	99	285	122	463	87	72	8	1614	672	167	23	75	24	24	18	71	133	177	380	0	282	40	17107	21	5	4	1	2	0	27	0	1104	9	4	10325	42	664	3048	48	54	120	4	53227	46	26
SW00367	36	31	172	28980	5996	65	60	20	17	24105	3032679	3653	7	12	8	5	400	60	408	40	16	5	1026038	15	17341	1023	47	71	337	1920	13	8	11	8261	11997	26	5	3831	530	245802	32	22	233	9	29	15	16	26	28	456	24	369	2	12	433	12975	54	5	68	83	78	69	247	65	50	0	763	712	197	17	78	33	16	11	51	67	197	1177	6	178	12	19098	38	6	0	2	0	0	28	0	916	4	1	11422	18	338	1901	26	21	58	11	1161630	5	23
SW00368	1	8	24	1135	759	11	21	11	0	4431	1165968	812	3	3	2	2	93	13	301	0	0	0	76633	4	439	241	5	9	41	5996	1	0	2	4779	3582	8	0	583	4088	1149954	3	0	54	1	9	3	1	38	8	39	12	32	0	3	85	339	6	4	10	34	9	12	36	2	1	2	133	123	15	1	8	4	0	6	7	23	37	125	0	8	1	1146	0	2	0	0	0	0	8	0	225	1	0	2048	4	46	1412	7	6	2	1	9687	1	2
SW00369	46	82	345	21429	11468	90	122	19	39	17674	996185	9583	30	50	13	19	956	71	1174	73	52	15	862098	3	10752	3261	131	188	698	5084	23	17	26	3143	7734	59	20	5250	443	190802	100	55	493	12	72	31	19	83	65	200	53	277	13	18	411	93354	70	21	106	161	203	141	582	172	73	2	1495	1080	382	40	105	71	34	33	111	117	218	3900	5	476	19	7208	36	4	1	3	0	0	59	2	1451	2	14	11646	41	876	4240	32	37	50	13	29418	40	26
SW00370	5	1	35	8381	1818	25	52	1	6	8310	492267	2022	11	4	31	0	395	50	903	12	4	2	43503	0	1215	1136	12	46	133	613	16	1	66	3113	3000	6	1	3889	201	234076	13	5	93	0	21	4	3	15	4	26	12	65	8	3	263	2389	2	19	24	50	27	33	101	11	14	0	841	250	51	1	11	17	2	3	10	82	108	2737	0	42	2	3404	23	5	1	0	0	0	20	0	488	0	2	1734	0	125	740	8	5	29	2	9596	5	4
SW00371	52	109	369	23343	13586	108	53	15	66	14407	2339518	21292	21	44	37	14	1490	79	565	60	41	9	968343	6	3069	4647	84	132	950	8777	1	14	4	1419	5893	54	16	6559	317	1241849	94	79	627	18	61	54	23	73	107	157	21	325	2	3	316	2047	91	19	117	113	238	122	621	174	89	7	2318	770	488	9	118	41	33	45	77	82	90	1098	7	257	32	5048	25	8	9	0	0	0	41	0	1538	6	5	11198	52	884	6722	22	24	51	1	2740	25	42
SW00372	23	41	186	43802	6845	94	62	18	20	15437	1257185	6203	7	15	9	4	354	51	352	51	17	25	680588	7	4529	1194	95	78	416	11454	7	5	14	2890	6645	22	6	2034	660	45778	34	36	259	3	30	20	4	33	26	72	40	178	3	42	482	2272	48	9	62	94	106	69	284	103	27	5	575	636	227	14	83	20	10	28	58	56	153	683	7	245	15	3486	1	4	1	1	0	0	68	3	964	8	6	8994	26	433	2429	45	17	22	5	45777	22	32
SW00373	22	62	176	26906	7638	67	60	13	17	53935	2708624	9127	19	24	23	11	1217	51	479	57	28	11	791276	2	9505	2692	63	59	463	4272	20	5	14	3667	8720	65	6	6504	2631	100727	67	23	324	2	63	13	17	44	40	82	36	280	3	13	389	31128	73	14	68	88	127	92	422	58	67	0	1937	816	205	22	69	50	22	33	56	99	166	1956	11	178	34	13219	18	10	9	3	0	2	43	0	1274	5	19	12855	25	615	2863	23	35	53	7	69428	23	30
SW00374	30	101	305	20653	12348	118	167	33	68	28219	5004752	9090	41	35	22	35	1761	147	807	96	20	14	1692229	32	10278	4324	148	155	703	4275	25	3	54	13355	12214	86	17	10325	616	1257286	56	44	592	9	90	13	19	39	46	343	108	473	3	37	761	37635	117	11	100	246	204	172	772	143	98	5	3452	1938	441	25	163	56	19	33	166	207	277	1091	3	391	17	36652	47	13	30	0	1	2	94	0	2297	6	9	26080	18	898	10498	29	46	80	15	4000	16	49
SW00375	31	44	151	10685	5964	59	78	8	37	12445	593889	8687	14	26	8	6	639	33	1023	38	12	4	484610	3	5499	1728	35	97	453	2851	6	12	7	5844	4041	31	17	3248	246	29896	61	17	246	9	30	12	11	37	38	30	21	168	8	2	216	23036	38	9	48	44	109	76	270	94	46	0	1008	445	311	19	57	24	24	24	37	109	125	1460	6	210	24	4464	11	4	2	0	0	0	27	0	734	4	3	6989	26	412	2358	26	20	44	4	188506	19	6
SW00376	3	7	29	2871	1193	21	34	1	2	5876	139029	1194	5	2	2	3	85	8	702	5	2	0	146806	0	2002	522	11	17	57	378	2	0	2	1136	1462	4	4	464	157	32492	3	4	60	3	4	2	1	5	2	112	8	25	2	5	60	4756	4	5	9	20	24	22	54	11	6	0	153	188	26	4	17	6	1	7	15	57	22	241	0	36	2	796	1	2	0	0	0	0	9	0	178	0	2	2497	1	77	367	2	3	6	0	16930	8	1
SW00378	217	182	730	54533	31389	251	198	81	157	37458	3057326	21827	82	96	30	26	1764	153	1062	267	96	69	1349070	31	16388	5746	279	677	2504	31738	30	15	97	3700	16597	179	60	8461	1105	1844212	208	178	1630	28	131	95	55	1035	207	1047	127	843	6	34	1325	33937	263	42	304	177	665	495	1526	617	106	3	2538	2601	7256	79	405	110	103	166	8932	264	544	1944	21	1078	127	23898	50	25	12	5	2	0	198	16	4039	33	33	32966	76	2167	10587	158	42	157	26	5323	119	95
SW00380	75	76	289	130137	13815	120	140	21	42	34608	4848951	13291	23	44	24	22	672	52	544	101	29	20	1569692	20	25377	2501	114	478	910	9639	25	12	25	6218	62158	104	31	4363	881	169068	91	69	500	8	47	33	28	94	94	89	56	395	20	22	533	475611	83	9	178	179	290	149	557	197	36	1	1495	1424	626	26	143	78	30	48	107	97	257	2487	8	413	35	12467	23	16	17	5	0	0	106	5	1871	11	22	26487	36	864	5195	37	17	52	14	764201	50	28
SW00381	76	104	362	43601	18891	149	283	33	39	27778	9723220	14442	11	26	23	30	2102	94	652	150	59	16	1496059	16	17089	5273	167	144	1022	8132	50	25	30	4148	17611	54	23	10380	892	46220	100	81	616	14	123	44	26	3507	67	275	115	546	6	34	609	110945	125	19	180	247	234	335	681	200	128	6	3236	1549	371	28	262	66	37	70	154	169	399	991	4	447	64	37322	20	20	12	0	0	0	125	0	2423	29	16	21160	104	1417	6442	32	44	77	9	8958	68	30
SW00382	35	68	305	31720	10773	116	85	35	55	28769	1556013	13173	13	21	18	17	1155	115	599	82	30	12	1329575	15	8732	3140	80	137	692	4039	20	5	5	9823	8990	80	30	5943	555	153490	84	51	500	7	66	19	20	686	64	272	54	348	2	9	516	21764	61	18	143	115	210	139	560	135	103	0	1976	1030	355	22	120	52	42	47	119	88	214	991	11	333	41	11591	12	11	11	6	1	1	57	2	1577	10	13	19463	47	864	3714	38	46	60	33	149063	42	47
SW00383	1	2	22	1649	886	10	20	4	1	11859	343532	1184	5	9	15	2	169	4	943	3	3	2	100070	1	983	557	11	22	37	326	6	3	1	466	11012	0	0	1233	5461	317783	4	1	44	7	15	0	0	3	3	154	12	37	4	7	109	1708	3	5	1	32	10	15	36	4	12	4	235	169	21	1	8	5	1	1	7	65	46	946	4	13	3	1572	0	0	0	1	0	0	10	0	254	0	3	4516	3	64	549	3	1	14	2	1046	0	0
SW00385	257	328	1176	117985	45939	439	253	57	249	41392	4903430	33299	124	260	45	78	3383	204	1195	247	234	60	1863276	11	33754	8590	297	532	4055	26768	26	54	116	4752	20829	207	55	15531	1187	116388	297	308	2043	55	128	105	123	566	331	1628	97	1031	37	30	771	26826	332	82	433	288	1506	483	2543	1179	243	14	6410	3653	3546	219	419	285	101	192	4526	318	529	1526	40	1434	130	34044	88	18	32	25	0	0	231	24	4149	15	57	40621	106	3052	15667	48	63	689	39	700046	198	99
SW00387	12	29	90	15159	3843	43	37	11	15	35991	1806372	3624	5	5	4	4	641	37	368	13	20	8	340947	3	3822	1660	67	74	227	1547	3	3	7	802	3085	18	10	3079	313	31691	22	5	132	5	47	6	7	37	35	70	26	156	0	8	245	42711	29	11	29	60	70	64	151	29	42	0	973	505	146	7	65	18	11	11	148	90	148	258	1	75	12	5108	11	4	1	1	0	0	48	1	636	10	4	5621	11	272	1478	12	18	23	0	24606	14	8
SW00388	2	4	18	1915	701	6	25	1	3	4556	87042	1581	2	0	3	1	74	11	489	7	4	0	160007	2	800	210	6	17	49	230	5	2	1	211	3898	7	2	374	99	5281	6	3	27	0	2	0	0	11	1	37	5	32	5	2	55	748	3	3	15	11	8	16	35	7	3	0	93	122	20	2	18	2	3	1	10	48	33	109	1	17	2	332	1	0	0	2	0	0	6	0	180	2	0	3149	2	60	261	0	8	5	0	9176	0	2
SW00389	3	6	9	1989	684	6	18	0	1	7651	206647	1095	0	0	0	0	91	4	761	2	0	1	33272	0	574	269	6	13	18	332	1	0	2	173	442	2	1	844	123	8180103	3	3	16	6	4	1	1	4	0	159	3	16	4	3	45	4155	3	6	3	42	7	8	35	2	6	0	159	50	17	0	4	0	1	0	6	34	14	254	0	13	2	1131	2	0	2	0	0	0	2	0	122	0	0	720	1	33	4379	2	2	11	0	1551	2	0
SW00390	26	60	287	32673	9780	69	90	42	51	30987	5529044	15646	21	16	30	29	1227	68	341	77	40	12	1952009	22	6793	2573	101	93	584	3645	22	4	29	4576	21641	97	6	5676	642	128451	68	37	443	12	47	19	46	37	101	282	64	368	0	13	580	17301	44	11	85	226	224	105	441	106	65	5	2366	1034	250	30	80	40	20	40	113	89	256	747	1	281	16	24067	48	5	2	6	4	0	111	3	1593	56	10	28104	12	690	4312	42	23	45	9	22110	45	19
SW00391	106	117	498	257638	22357	291	152	51	98	64746	8834469	22862	29	58	32	17	870	116	1150	118	35	27	3125777	5	93342	2716	254	181	1537	17215	19	11	12	3318	40197	117	24	4490	588	499283	134	116	1145	15	62	49	62	95	178	282	76	531	87	12	674	46390	176	41	237	146	401	213	986	378	59	4	1371	1635	998	56	190	91	52	89	156	137	332	2334	27	787	64	19018	27	10	9	0	0	0	126	2	2212	15	12	39190	47	1416	9805	51	26	87	14	578041	72	57
SW00392	4	2	22	1630	755	9	27	4	2	5663	336206	1782	1	1	1	2	90	11	1375	8	2	2	132980	0	2707	264	10	16	47	192	2	0	0	814	3231	3	1	418	64	7796	0	1	33	0	5	1	0	0	6	38	7	29	4	1	49	11229	3	4	17	33	10	4	30	13	5	1	120	93	20	0	8	3	1	2	19	66	20	549	0	13	0	668	1	1	0	0	0	0	12	0	169	1	0	2422	2	63	270	4	2	1	0	657	1	6
SW00393	104	86	443	36790	20065	219	185	35	102	27952	6042697	15978	22	58	36	25	1062	157	972	151	51	26	2001992	25	24606	3337	102	519	1599	11834	20	7	39	6771	20272	86	13	5204	949	67935	118	105	821	5	97	30	54	120	129	169	57	587	12	13	883	36397	190	14	220	218	280	191	958	295	56	8	1606	1887	649	40	219	103	52	85	182	264	380	3366	30	579	47	13737	32	20	9	2	0	0	145	2	2558	21	11	29927	53	1334	6778	83	43	75	18	259676	39	34
SW00394	22	166	396	14225	12537	95	74	18	23	22827	7167111	123146	13	27	6	22	3081	68	1316	69	20	10	1290674	8	3301	7208	52	89	790	3647	6	14	17	3391	28374	60	55	12757	1616	771249	130	25	328	2	118	36	6	134	62	108	33	676	1	8	392	129838	158	5	69	92	399	272	760	62	152	16	5469	958	500	5	170	56	7	11	150	163	158	527	0	209	91	18110	58	7	3	0	1	0	14	0	2109	3	15	9092	104	1035	4279	25	68	202	19	62368	69	26
SW00395	59	50	334	33010	14119	84	135	25	33	48776	968740	9884	22	28	5	15	1178	36	1519	87	45	114	523131	1	7281	3010	34	169	1210	23138	13	15	13	3916	27467	24	18	9226	18720	123071	152	67	643	76	30	32	83	163	171	222	38	227	7	11	395	5930	108	27	107	57	240	118	847	322	126	2	2582	960	9814	30	178	45	73	41	294	218	162	10474	1	497	43	11224	69	32	3	0	0	3	60	8	1741	2	13	10374	21	973	4353	6	18	41	17	4443	35	23
SW00396	1	4	10	2487	937	4	38	0	0	5768	74293	858	0	5	0	0	64	1	1324	2	2	1	26234	0	692	109	2	4	25	449	0	1	0	60	492	1	2	177	71	7620	3	2	17	2	3	0	3	15	1	191	3	11	5	0	22	1001	0	4	1	5	9	4	20	5	1	0	59	29	22	0	9	0	1	3	2	111	8	35	1	9	1	245	0	0	1	0	0	0	2	0	85	0	0	490	1	27	151	3	0	2	0	8657	3	0
SW00397	107	86	624	31877	17224	149	256	126	41	32717	1161124	15142	29	31	22	36	2848	153	674	107	45	62	1291093	11	8165	8429	254	496	917	5320	13	11	12	3496	10022	70	30	16240	886	43891	154	64	918	10	164	55	31	96	98	543	85	475	5	147	892	23524	156	39	175	393	263	329	732	227	118	0	5284	2341	413	128	398	103	46	64	398	190	424	950	27	540	51	12282	23	14	62	5	1	0	92	0	2581	21	9	21369	59	1821	6552	37	39	45	9	1911	46	38
SW00398	60	74	262	29189	12552	115	92	18	60	30249	2694935	12293	23	17	24	20	732	74	732	50	37	12	1049003	15	34747	2125	83	320	1111	13446	16	11	34	4872	14582	59	12	4750	555	295119	95	71	595	5	38	19	60	82	91	99	57	387	5	14	476	74104	104	9	141	91	300	136	647	236	42	9	1202	1091	570	61	126	74	40	117	95	79	235	1983	32	395	52	6638	10	14	16	2	0	0	97	8	1682	7	21	23195	27	917	4787	28	25	158	11	91502	24	19
SW00399	5	24	41	16707	2075	25	25	3	4	9438	637994	7506	3	7	1	0	276	24	884	12	14	3	414897	4	2032	799	16	44	113	837	4	1	2	614	3110	8	5	1342	178	16026	11	4	67	2	6	0	1	20	13	143	13	64	10	0	104	2154	17	5	18	20	42	17	84	10	15	0	380	211	38	1	19	5	3	5	17	85	56	1112	1	86	14	1915	7	0	0	0	0	0	8	0	294	1	1	4285	9	152	749	14	6	13	6	9842	6	14
