Sample_Names,Alias,Geography,Acidimicrobiia,Acidithiobacillia,Acidobacteriia,Actinobacteria,Alphaproteobacteria,Anaerolineae,Aquificae,Archaeoglobi,Ardenticatenia,Bacilli,Bacteroidia,Betaproteobacteria,Blastocatellia,Caldilineae,Calditrichae,Candidatus.Brocadiae,Chitinophagia,Chlamydiia,Chlorobia,Chloroflexia,Chrysiogenetes,Chthonomonadetes,Clostridia,Coprothermobacteria,Coriobacteriia,Cytophagia,Deferribacteres,Dehalococcoidia,Deinococci,Deltaproteobacteria,Dictyoglomia,Elusimicrobia,Endomicrobia,Epsilonproteobacteria,Erysipelotrichia,Fibrobacteria,Fimbriimonadia,Flavobacteriia,Fusobacteriia,Gammaproteobacteria,Gemmatimonadetes,Gloeobacteria,Halobacteria,Hydrogenophilalia,Ignavibacteria,Kiritimatiellae,Ktedonobacteria,Lentisphaeria,Limnochordia,Methanobacteria,Methanococci,Methanomicrobia,Methanopyri,Methylacidiphilae,Mollicutes,Negativicutes,Nitriliruptoria,Nitrososphaeria,Nitrospira,Oligoflexia,Opitutae,Phycisphaerae,Planctomycetia,Rubrobacteria,Saprospiria,Spartobacteria,Sphingobacteriia,Spirochaetia,Synergistia,Tepidiformia,Thermococci,Thermodesulfobacteria,Thermoleophilia,Thermomicrobia,Thermoplasmata,Thermoprotei,Thermotogae,Tissierellia,Verrucomicrobiae,Vicinamibacteria,Zetaproteobacteria
ERR1135424,EYZ-568B,China,2.18455781621132,2.26380246006305,2.92347308247887,4.85870883216812,4.41791313862897,2.53300028940342,2.67824825494293,1.80574363302976,2.04084672801098,5.25813182760684,5.15793373348324,4.22590302501671,1.76116720619276,1.95432552269074,1.80957802381621,1.69191238418716,3.33549708622697,2.63310809936676,3.02303206769855,2.37967199440136,1.97306374264017,1.68687782938207,5.42463578963729,1.53721853960874,3.93655253335125,3.8741733573086,2.54859440025447,2.74068783020535,3.22291961203592,4.37925465160094,2.17148372750406,1.75687842359687,1.88954515450224,3.8855380723211,4.03030633300461,3.72982171042123,1.73021632764858,4.20202961036654,3.4635869905367,5.12576205397507,2.2624589908679,2.18294491787181,3.01047565758354,1.68687782938207,2.298588947629,1.88314723925023,1.89270911110625,2.56364793140355,2.13516531618504,4.19984365831624,2.66990384050044,2.99704982378299,1.04944264098961,1.87006151399607,3.70953916520816,3.90161409584074,2.27960804730892,1.83189951934458,2.42913608560863,2.75736374776721,2.81681895335183,2.53944752035981,3.17349102707642,2.62965565378639,2.40655870501243,1.16458260101979,3.5102684907323,4.28206373882753,3.26085842919311,1.75254686526879,2.55275192688673,2.34214145533636,1.88314723925023,2.06056451625846,3.06315415971642,2.64664980311757,3.05259401413087,3.3459469128233,3.03997770456243,1.85998179408273,2.008276308196
ERR1135425,EYZ-611B,China,1.98441625854095,2.03095087183428,2.70116867999881,4.66023986402761,4.23013750421822,2.34012595848054,2.56641696675365,1.68262443717221,1.82006412143976,5.5514842815844,4.85762102976321,4.03719336065656,1.59747388005159,1.81231170748,1.64597381181374,1.60172894536705,3.06618793639185,2.47584085953549,2.75106335506259,2.16656629911348,1.78264005592508,1.37295473602811,5.28847957870212,1.3114308923896,3.77636823930612,3.59096673513696,2.36419416460971,2.62477813912965,3.05290827922294,4.29293638783875,1.90578413625264,1.61011601306226,1.64213271990205,3.93416450799561,3.9445752784539,2.25683674593246,1.63040130433192,4.02600496518895,3.40846003239754,5.30610790275176,2.07583025199893,1.91821909024407,2.79797319478194,1.27705837068232,2.16309253711727,1.62240052448114,1.8226178091694,2.17569607639152,2.06284658712072,3.7358458049262,2.515813306411,2.81747085963425,0.998389688585268,1.62240052448114,3.66614669165862,3.70844587934143,2.05694908372366,1.78542282518463,2.31791330488471,2.57909051611761,2.57370421688423,2.33857647150159,2.94609345985629,2.43243865707672,2.07724920972373,0.614640114842714,3.29868390201922,3.86438749676716,3.12418776487461,1.49687745357441,2.34166993680824,2.2166197308251,1.64213271990205,1.86618870672271,2.8274049162737,2.57053108000768,2.89166083638027,3.22596406533738,2.77244466799021,1.64213271990205,1.8351657510657
ERR1135426,EYZ-615B,China,2.20342752786654,2.18875278182704,2.86821642408678,4.66876950125267,4.38617678161052,2.53112179787624,2.65666576375875,1.76654994111703,1.99752446339917,5.43660087577398,5.0310960436808,4.19819919668928,1.72518326316713,1.99752446339917,1.79433815181611,1.80759274528072,3.24580590438683,2.61347097332007,2.93369806087157,2.37553351213562,1.9669696134847,1.67945755707954,5.40347016202835,1.57600252719353,3.9960218020173,3.72458399740615,2.49041156382299,2.74911120216324,3.23447502027154,4.14590349673255,1.98901163827042,1.78066626117304,1.84208552037416,3.79392820140809,4.15432742751528,3.85736266207145,1.72911097957417,4.09687246001676,3.43138774577672,5.14251834547649,2.2494377899034,2.08502989028306,2.99948997006048,1.46935014676406,2.26678539467205,1.95084631630552,1.85397883660016,2.32306311766744,2.17074534486468,4.29641612951307,2.65666576375875,2.97020165521161,0.915801661605532,1.77012226966788,3.67411284214703,3.76911862896458,2.2921079976111,1.86268984352219,2.36931107156007,2.67608996275854,2.73776211416169,2.45880350264034,3.10330697634104,2.67298649232157,2.22392462335404,0.915801661605532,3.3905695350997,4.07537546600071,3.24102033742404,1.80101601257732,2.5516034401243,2.33678689565462,1.93165554420944,2.07102327150975,2.94620995442987,2.6363319589095,2.97020165521161,3.32180119044799,2.93272051006473,1.82045476260333,1.93653332191341
ERR1135427,EYZ-160Ba,China,2.20718948020629,2.34268298316215,2.97385793652455,4.75813377437114,4.48672847302195,2.63600748065105,2.67638449334317,1.85610303249443,2.20262240016418,5.29592915459218,5.22996675715111,4.3153091584257,1.88566280400438,2.00918650019723,1.81327360586274,1.76575361855839,3.37120981194679,2.60076460316767,3.05322143074129,2.5158900246103,2.05019246371759,1.82438340525775,5.42990558613343,1.61757817769318,3.99684755547323,3.90048274648605,2.60076460316767,2.7825737840159,3.29886254893961,4.35095966541924,1.91333819950569,1.80187212593944,1.86618150121642,3.97931720405688,3.99817283870759,3.67058722946357,1.80187212593944,4.22413086558692,3.41669961504179,5.0254377075237,2.43248954032128,2.20718948020629,3.13341683639093,1.59955002273071,2.40456775914894,1.97178431689209,1.95587234742366,2.79448628407178,2.22933109281557,3.69637712011339,2.58392163064375,2.99805073213571,1.1609196998433,1.7263565572198,3.65709426817338,3.91612379721871,2.40167425069061,2.05019246371759,2.55837831028456,2.72999882332399,2.93398591987283,2.64934101387993,3.23219728114118,2.69745676564389,2.44580488297797,0.640606639678214,3.54474065222968,4.1237067597807,3.38770871030103,1.89508525778161,2.67173284286093,2.40167425069061,1.99460984085906,2.14370680881431,3.30325460004886,2.64438878662534,3.02026854284224,3.31510861351287,3.05062316474147,2.08163433092207,2.01629537358061
ERR1135428,EYZ-160Bb,China,2.18787975486703,2.25161033030127,3.01841342630685,4.76960984584652,4.49224666954531,2.60713257976899,2.72140272818113,1.96134681765048,2.08302138708802,5.29034066120759,5.22952831405985,4.32520269881014,1.92698013129191,2.06387925858884,1.83798760507271,1.81546548680121,3.35968564631117,2.62182006416625,3.05319922973813,2.45693317086417,2.00080170890013,1.88965842113932,5.43141589005803,1.68108069831791,3.99656495587463,3.91049801277879,2.52290825848266,2.81178348129224,3.31959743048141,4.35590017113489,1.95300672248524,1.81546548680121,1.89929381395999,3.97365296944594,3.98888026908316,3.68314000006306,1.90872006465057,4.21786264950899,3.40360463218574,5.02443496286086,2.39764801047039,2.21634504181171,3.11654228185104,1.71149026600322,2.37274874239995,2.15212554378804,1.86972158175421,2.75720423856756,2.25582375950921,3.70469807305377,2.52965647438484,3.01331323267613,1.05844508850927,1.80375073279558,3.66423775894437,3.92832864289344,2.37910866544486,2.06387925858884,2.53409772675569,2.75588047041961,2.93127527201109,2.63950733142373,3.21809926646192,2.7199650212163,2.41251495651317,0.900931333479571,3.55074808345142,4.10022319800277,3.38904158586791,1.95300672248524,2.5781785017821,2.38847725736429,1.93583010170708,2.11316156594788,3.27862359362494,2.61453840884855,3.03684930425295,3.33524201103506,3.06766445539866,1.92698013129191,2.16781052727468
ERR1135429,EYZ-192Ba,China,2.04926885745611,2.22878405267423,2.81454029392629,4.75037112058388,4.2952528707565,2.40817918854146,2.5802364606037,1.74738533855924,2.02495127507547,5.20501026915942,5.18220915285282,4.13305507075616,1.73780204732619,1.80082796634988,1.80912899852216,1.58902927386196,3.32833227472281,2.49085824501275,2.89306874909167,2.35308119420195,1.89804004998566,1.57516161026472,5.2368523712601,1.57516161026472,3.79955618791124,3.83240787334219,2.37818931108901,2.61630156226136,3.08101057231537,4.2179136845985,1.87745993395318,1.72800250709951,1.65241339611678,4.13149227120969,3.8878614205057,3.72500377532313,1.6281581910644,4.22044045974831,3.41569408567036,5.46710078236433,2.18608160391904,1.89128779406658,2.90772830209099,1.57516161026472,2.25899337104007,2.02495127507547,1.70771403106381,2.89239050265544,1.98296778346547,3.88510914965851,2.53476048582016,2.89239050265544,0.851235193324015,1.67538531132974,3.59443411500038,3.86076368717028,2.16122141478278,1.88442889626536,2.33386358507806,2.70419227634942,2.7305938965239,2.47161683854348,3.06030066012104,2.48742262106989,2.33386358507806,1.03178782470594,3.4974169151135,4.10858880672582,3.13431595416874,1.70771403106381,2.43037073995342,2.30069906645153,1.68643111379221,1.84840888593761,3.22552527642739,2.55293320466105,2.86362897522357,3.18248472498926,3.03121990983468,1.8172743373969,1.98844309550519
ERR1135430,EYZ-192Bb,China,2.03347916654594,2.20163889433251,2.8074447889769,4.74250833472693,4.2978587010045,2.35171146128602,2.55745359553416,1.83176494753687,2.04790531487461,5.20851737942877,5.18355861717758,4.13257539701756,1.65106822946696,1.88992964878809,1.83176494753687,1.46194116147305,3.32496240627428,2.54558779262377,2.87792435964235,2.36101037298941,1.80777453917103,1.63911079202663,5.23625584190129,1.57382241579646,3.79455109596126,3.81902220724842,2.4406428302896,2.60191832887574,3.07254390556156,4.21199124849279,1.88992964878809,1.773575482922,1.6268147864607,4.13292553028751,3.89463943331639,3.71455237437576,1.51345343868419,4.21909658837802,3.41330040925655,5.46715032212351,2.23975313004234,1.87610236127912,2.90504174038327,1.544686030319,2.31750166047237,1.89668163165539,1.79101155497993,2.84750230704609,1.9412164881775,3.89905955183307,2.54558779262377,2.91735245626095,1.0305400376286,1.68508363594178,3.60239342056372,3.84393114026786,2.14498336714741,1.7554100002816,2.33249412868393,2.71925523354751,2.76057255294713,2.47380805062323,3.04724221394835,2.45011228970344,2.36330432059395,0.850053403764467,3.50455303217525,4.1019829540693,3.13526807313019,1.65106822946696,2.43096228544132,2.23362854165259,1.69585475973118,1.94722156900621,3.21748001490434,2.55156121753294,2.87932120513836,3.1897248182068,3.05522128640406,1.80777453917103,1.90333024635932
ERR1135431,EYZ-254B,China,2.21386950647806,2.27620849370483,2.92302194762449,4.78531584946007,4.41999688139799,2.46777861362888,2.56164861533902,1.82552631229182,2.07431215249074,5.29977371956959,5.07983529565163,4.52990778881625,1.76098725946234,2.03910326649966,1.67396415848889,1.6851545756682,3.27413427271493,2.52729148499918,2.99280581225137,2.32060081897768,1.89892297243144,1.62607489987379,5.34514834149734,1.61322943996606,3.97753626740777,3.80653743046271,2.38688520407,2.68812191566339,3.23076778862126,4.55288623136926,1.8174554389192,1.75160924346045,1.69064348104549,4.147054553831,3.95911976816207,3.69397388208261,1.72219527300593,4.12120520741083,3.35928423664816,5.25631919928506,2.30762124409274,2.15625654906874,3.03329193073638,1.39837846618404,2.26762597792541,1.93143955983489,2.20561657782677,2.71934062216855,2.1709410157977,4.045999304556,2.55944079492362,2.93499348139886,1.14415915266266,1.72219527300593,3.58175844677765,3.77792250162002,2.3393706087396,1.90893610029686,2.4051570912943,2.66386668689854,2.86391622042508,2.51927287084584,3.15576907285118,2.64489427134373,2.29964312301233,0.854932499931253,3.43851181723373,4.09274805324692,3.46963260144059,1.86009668177707,2.54519109102949,2.23772706670049,1.96460255748303,2.06749503363496,3.1183138087374,2.58730240416197,2.9223826319836,3.21360625228633,3.20484776377149,1.93456122512551,1.92512809730404
ERR1135432,EYZ-368B,China,2.24235597774359,2.31973522370039,2.95441758920749,4.72773279967374,4.43910665108852,2.58643934927544,2.68372572302518,1.8355994291681,2.09556085989371,5.28695306384125,5.2225857670028,4.23803028719825,1.75172921744765,2.09087830879534,1.78152224117174,1.87215158887248,3.39244517930596,2.67889008194142,3.04276759419765,2.29837193489176,1.98173156276532,1.7568388267135,5.44487439692228,1.57691233412781,3.93727692227943,3.88790396268886,2.56406385803131,2.71558841323146,3.25488374427886,4.43114759400805,2.00241663812487,1.8270413401042,1.76188901823251,3.98287514078338,4.1622192914507,3.7606740153959,1.80940198533988,4.24991024384928,3.53513395308139,4.91363357010312,2.34142080504621,2.12264301138064,3.04012989781276,1.55321620921717,2.39601223684818,2.01939485457847,1.77669651577782,2.54545982917777,2.10705100786682,4.34265959951822,2.65643759164215,3.00256968969382,0.845939174552004,1.89491526137394,3.79353611027508,3.97335363299792,2.2554432209445,1.95681835204928,2.47079985911464,2.72443498474912,2.78273492009835,2.5092833442215,3.15682239426904,2.68492626702072,2.43287713948741,1.13657204990588,3.58338520703991,4.2272458190664,3.40197900608432,1.85628469513368,2.56168196630501,2.4006509822297,1.93714832257072,2.03305333019056,3.00744624205318,2.73737586938087,3.04197796602945,3.37468945599032,3.05264723230236,1.97563595675349,1.97869445414686
ERR1135433,EYZ-468Ba,China,2.17381703728692,2.18280515185413,2.89958446294643,4.74070960430793,4.41457801029249,2.54466207262357,2.65202385829806,1.96871771950764,2.08326400088679,5.44933176295499,5.07806837775228,4.20519332972529,1.79131723549698,2.02975644870279,1.74512245808176,1.63472616602057,3.30296791898288,2.58699560621728,2.97106442425065,2.36531162184401,1.86194056277452,1.61872291047552,5.40074191439409,1.48633571632378,3.95387005642903,3.78475424290333,2.51048615338228,2.75264998636935,3.23244483026664,4.52144345971042,1.99003150107276,1.79131723549698,1.58483065579578,3.89626159315842,4.10638496691013,3.49909193431331,1.60210731737122,4.17211293538228,3.4738973761321,4.9681325005264,2.27825295536815,2.15526273944838,3.03053487198585,1.60210731737122,2.35346441541,1.85252785140411,1.93069141109267,2.68821900507535,2.04222969353689,4.19722098998227,2.620725707061,2.9922661060856,0.614933974572203,1.92266963095845,3.68727775085284,3.81055525462002,2.29574731127211,1.8711535873709,2.40172454278921,2.70054447939905,2.72546999820048,2.48905007935178,3.12749023527573,2.65353108908834,2.32875402333152,0.944525696038958,3.47954897355657,4.07327990977311,3.31329969763784,1.86194056277452,2.58874580126841,2.27825295536815,2.04833449827516,2.00368089514349,2.98250064031066,2.69647473148408,2.97395183461567,3.36067979373418,2.99706771040686,1.81269380851716,2.023382862025
ERR1135434,EYZ-468Bb,China,2.07237674635748,2.29275249223233,2.89042999549203,4.74911621852999,4.42398238813178,2.58904948556293,2.64209586226044,1.77500754965616,2.00103651366512,5.44333801341355,5.0814612290153,4.22761723612904,1.66794119364781,2.09566431112444,1.85098500097586,1.78670967887538,3.2827241758011,2.5723519771413,2.99853972859238,2.33720649987592,1.93245924735238,1.72476542563002,5.40068432292247,1.48120785859341,3.96574766210702,3.80103554364704,2.51154480299963,2.75119928019772,3.2286422778581,4.52875985937773,1.95654175754702,1.5845343585698,1.63647354666791,3.89508492953763,4.10862825323286,3.50018588997075,1.60254648934512,4.17289750957225,3.47489719427457,4.96946613349948,2.22677361216876,2.11776645409399,2.98118341816738,1.4318442593491,2.3834140353228,1.94063603251577,1.84091154170328,2.73589731801366,2.08417659960338,4.17967716136209,2.65165467290218,3.0006612965721,1.03186103822545,1.88909318218425,3.68141199184583,3.80448489136624,2.18731084615911,1.89811974401881,2.49150867026808,2.71325289484635,2.75865271683428,2.55498673414933,3.15366536354757,2.65322755182248,2.33065665606902,0.875493732978228,3.47133176190412,4.06769535963366,3.32282141362653,1.91562880877959,2.5723519771413,2.22677361216876,1.87987501907017,2.01490966371873,2.966933502279,2.69224231966251,2.96997258626929,3.35330812358526,3.00417437323498,1.87045694394584,1.96428137205382
ERR1135435,EYZ-566Ba,China,2.17201928095894,2.14120148000053,2.85804788606736,5.02670411572577,4.33888754579425,2.54045077249914,2.52916079222794,1.72565867633979,2.03295251339709,5.36381591401508,5.18198870160151,4.176686958059,1.69330279477012,1.97844860811584,1.69330279477012,1.53253519963143,3.24064696765034,2.35452617468122,2.9357213774289,2.31356953097801,1.94212831117987,1.56380876095225,5.30918232258325,1.30289838289359,3.85926655384212,3.79569139795618,2.39641027033161,2.63198275289459,3.15685550625943,4.45624710495456,1.83529733958654,1.63336442526474,1.64603217452816,3.74924327203734,3.85573742265282,3.80271075506482,1.83529733958654,4.07977497594239,3.26951261354735,5.07283985632357,2.21449718390888,2.0904409672633,2.96303724111735,1.3295736556243,2.18303456862039,1.86645077728482,1.83529733958654,2.52588043224489,2.03295251339709,3.96273188445575,2.41804447229941,2.84482244610196,0.936236746387916,1.68195869432441,3.49640804512309,3.67932967097659,2.25009223170459,1.79292322654765,2.39418637492836,2.58719646553074,2.76147984708287,2.46024490598648,3.15492579580216,2.53564810236511,2.35696212504774,0.682798784396417,3.40168557869309,3.97267260579361,3.43499916584311,1.60686345137716,2.37364160999734,2.25009223170459,1.80173526650541,2.07211086040496,2.73177535314142,2.54520091241233,2.91538939136203,3.18191893426622,4.42398032715425,1.8271468312597,1.83529733958654
ERR1135436,EYZ-566Bb,China,2.2078448051728,2.22856877770021,2.86678784747427,5.03475882500212,4.34669169453434,2.43843419050669,2.52661925721438,1.79785614346652,2.11774493845954,5.35689620919618,5.18180623926154,4.18263501918311,1.6206755348971,1.986610483278,1.60678168433627,1.56221588608086,3.27008194383991,2.41492543696394,2.9131066414418,2.29418330906259,1.84109600727405,1.49464470946543,5.30923973588882,1.52974313564347,3.868194035339,3.80199109499801,2.35117337344515,2.65377646554576,3.16323139633101,4.4652119800535,1.76968233104181,1.34307764644739,1.65987398045545,3.73228483948095,3.83735029419962,3.8049532697022,1.79785614346652,4.07402860415512,3.28068047814039,5.07544726907186,2.2451139812737,2.14719686272585,2.98017687766186,1.47597109463328,2.15923231792049,1.90949766566068,1.96857757470869,2.50574913384756,2.09080629223003,3.94993574500644,2.37828543329338,2.77369389150619,1.15062604640645,1.68416923820698,3.48609675730533,3.6898838185622,2.2733941167716,1.67219147753774,2.35873700439686,2.47816686251797,2.7249094887319,2.47816686251797,3.18502215142086,2.51630954830533,2.33563907561552,0.796456439228191,3.41032315967847,3.96769843869618,3.43784165385831,1.80685539137725,2.38773928553849,2.23192862830647,1.80685539137725,1.97467212046618,2.74896986276803,2.5075271320476,2.87371502349665,3.1600836387973,4.43311118484984,1.7498302683009,1.88787241747908
ERR1135437,EYZ-572Ba,China,2.24646759600821,2.23344766370026,2.93478720410903,4.95650290567813,4.41182957576371,2.55685391644776,2.66058269919901,1.72505584861051,2.09444367721271,5.46060997768562,5.15963109684422,4.23013027852388,1.81458607534917,1.96046350519292,1.79083255884748,1.75257305032984,3.28873058265635,2.62986274155806,3.00502954471516,2.40276644208153,1.90783801107001,1.59332151092033,5.35654893274403,1.5530352189327,3.91761014028393,3.84288379009692,2.47159464372921,2.636879644022,3.24252356806025,4.33367890031327,1.83710750262884,1.73903235166458,1.82599276075604,3.87932048507083,3.89323453714092,3.76673643882402,1.83710750262884,4.17611920558022,3.43490562292536,4.77338018715586,2.48660840360591,2.04296935210303,3.06417768291117,1.45915333342653,2.38758782758649,2.14588204642911,1.85851837876863,2.70143942061121,2.04974730627851,4.01182088843665,2.5712579318052,2.97732750694317,0.985989537766761,1.75257305032984,3.64886191573426,4.17551549995379,2.31367336626272,1.79083255884748,2.44535733209193,2.7147317573311,2.87674215600762,2.60249090601039,3.20608907678577,2.62986274155806,2.39372307804556,1.11910945282568,3.49412261564703,4.06578918270323,3.26848241594392,1.87892310050372,2.57528711745577,2.29877020984409,1.95212359950007,1.98456330816228,3.25778472210405,2.673568230087,2.97812135406425,3.28287260463091,3.04488955617813,2.00739578666257,1.99991754780654
ERR1135438,EYZ-572Bb,China,2.25900732326433,2.22767028407241,2.9301399181693,4.96790581725371,4.42305513391333,2.51080334339104,2.72132740330098,1.86464070384903,2.09264046764366,5.45712412092088,5.15922363418117,4.24174549514064,1.83126307977912,1.9151337019709,1.79510505514505,1.68073610537607,3.3087459158953,2.66915963143527,2.99740842728868,2.39191257005921,1.97721315298437,1.59013346008108,5.35540304245593,1.59013346008108,3.92167846489206,3.82756626296101,2.51561408461944,2.73741130635892,3.23091479533463,4.34034602371995,1.86464070384903,1.80749524769258,1.80749524769258,3.87198560209215,3.88433834166102,3.75979357493847,1.87521988138101,4.18060624343667,3.42231396862515,4.77290006155842,2.41058757198539,2.0315184595218,3.0528733247175,1.6098292925577,2.31561831012002,2.09892979225305,1.86464070384903,2.71229664251569,2.11726908090698,4.00313025370899,2.61938100107074,2.95432069759151,0.807307595150963,1.6640649482699,3.63710095317111,4.1840587467133,2.30018249149669,1.83126307977912,2.44286933108559,2.67582701345185,2.85818394277793,2.64675537007712,3.18936329505599,2.65027830727828,2.37571218327748,1.0731050551521,3.48360883617352,4.05453741308212,3.28050026057328,1.94283228744243,2.58814493407737,2.33778970502331,1.95168601721101,2.00132277812411,3.2833681077333,2.65896261577336,2.94284602522757,3.27136172490629,3.01970241855214,1.9688697192589,2.07320682050359
ERR1135440,EYZ-592Bb,China,2.20242491650871,2.29951522794587,2.97647272861729,4.66419534356422,4.44611032580232,2.61234441419044,2.73877947103918,1.85453397716915,1.99776358902192,5.16603724319188,5.16375184689891,4.23971337131454,1.8121312664008,2.09146476222671,1.61200892612784,1.71243150962803,3.3491307958974,2.705925022731,3.02764210701916,2.43748715700972,1.92863395754038,1.68941798361947,5.48227684272604,1.6393739261863,3.99622789350885,3.84543978273412,2.57401045610386,2.80606494825806,3.24660650058735,4.26044479316512,2.13168469318972,1.94860461809734,1.85453397716915,4.09665972987902,4.00500094164944,3.43901217860256,1.70107716636632,4.20846151780351,3.59788697763751,5.21896741849923,2.40688289734107,2.16455437703712,3.06153760399627,1.62590692491769,2.42680293925773,1.97997463096145,1.84637818285291,2.48350812447098,2.22365715056578,3.79538682938344,2.66790384307766,2.9807231023368,1.06622060970882,1.83806629144129,3.84831795713381,3.94531399886163,2.26950049836898,1.935393396735,2.47777481535858,2.74506230096323,2.78477407064219,2.51640399291969,3.17635777953339,2.67893798688518,2.46409520259029,1.1942330264394,3.47492554624465,4.09093130566667,3.40716311861342,1.90049230421709,2.5876661892756,2.44997065000985,1.89316243540377,2.02040254930961,3.08639598409135,2.70249863088499,3.0739009154672,3.44878720024471,3.0957687533375,1.86253942947415,1.99191452483738
ERR1135441,EYZ-652Ba,China,2.07783686399204,2.22384590344744,2.82911527878456,4.86964133557772,4.35768032212352,2.48000583408227,2.65815904973292,1.86158602030892,2.01202928768556,5.23857326504541,4.97926639828774,4.1624894939028,1.6962781888993,2.05811217418888,1.72617457133504,1.58186160433207,3.19582693871392,2.66735294087954,2.89212624254631,2.30905889386162,1.87716691081701,1.56124064563796,5.44222980430397,1.62037995257646,3.92063591513771,3.70932447907244,2.4657708935249,2.70458086121555,3.16879523844297,4.1841305176129,2.03390729756441,1.66417061691056,1.86158602030892,4.05855497095153,4.28182421661313,3.30523642043735,1.8051998151676,4.14091009340002,3.5412722707294,5.30371671885431,2.26122676539396,2.10884237749089,2.94540229870397,1.38052939230849,2.36890349197511,1.81117949172275,1.71148358383954,2.42003234190628,2.06146246403648,4.24067284173631,2.70986220705155,2.94670827886474,0.907536836439403,1.76086468353506,3.73688776424082,3.75402102019696,2.21456226073912,1.91148551487427,2.43581984527644,2.63115008623456,2.72023604270181,2.48000583408227,3.05298123842917,2.56943476884298,2.23740955573048,0.952677518828047,3.40634767609627,3.93121438555048,3.40149369804656,1.8051998151676,2.54601869262845,2.32389979556266,1.82863984848725,1.98899041346395,2.68912747373459,2.67473308846032,2.97611680783416,3.41278593519632,3.03739022892326,1.7740003377728,1.96046967716121
ERR1135442,EYZ-652Bb,China,2.2110893707848,2.19089573269776,2.85973398168701,4.87826370645444,4.36289627332722,2.47468604992788,2.66701158557279,1.92955139953307,2.06257022976047,5.23295683768001,4.98032523050219,4.16990113814486,1.62891267883642,2.10551215522334,1.6903273953593,1.60964307661864,3.21361085857558,2.66614746039138,2.91723525270297,2.28982520025202,1.84665956744576,1.54610308572255,5.44243830515502,1.56833215226525,3.93697631278976,3.70959316509766,2.45544706189282,2.71517239402257,3.19533085828325,4.20404726824197,1.84665956744576,1.64736349174397,1.86891227290223,4.05538589823787,4.2690448804188,3.30483988240729,1.7142031735653,4.13298706754848,3.50945028747297,5.30484938891467,2.28776285286361,2.11484662727281,2.99112130057511,1.32866417714207,2.34753852970768,1.85233054740851,1.82918830493826,2.41574885662031,2.05557001396677,4.22983753920641,2.66614746039138,2.92967071072086,0.671491968647579,1.78546168843745,3.71819474407964,3.76561344348167,2.23972148542136,1.89521473386953,2.45964205511554,2.64030928564233,2.66701158557279,2.46379691487245,3.07497849816277,2.5824593444313,2.25335943874416,1.04754668392753,3.38748274559577,3.9228874308998,3.40234245438244,1.78546168843745,2.53367107916965,2.3253648043542,1.82918830493826,1.98690440315658,2.65475451097119,2.63846937557399,2.96410325566342,3.40519124893693,3.04818710376926,1.78546168843745,1.93424231156752
ERR1135443,SYZ-304B,China,2.21436882884819,2.37155264065487,2.96524730731266,4.72014229810674,4.46670146377987,2.56343609775212,2.70326462603536,1.88888711478269,2.15127250036752,5.35873765410692,5.13161776527999,4.27384130077407,1.83258074721496,2.00772123615634,1.91889058156424,1.77195663548709,3.35633741972444,2.68922745132784,3.03800614136702,2.41620402068449,2.00296975529624,1.82902983324676,5.49112890027183,1.50533275568819,3.99821979001888,3.86003003226711,2.58709683106666,2.81664275361331,3.28027484812078,4.38075004398803,2.05044242528419,1.83610286321191,1.88888711478269,3.90532314276795,3.99734949913623,3.58545996216334,1.87307048854128,4.2259473304084,3.52789445210195,4.7846989794067,2.3806575600608,2.18553731608007,3.07515507199921,1.49004064223197,2.35487924646277,2.0461383039673,1.97586461459866,2.700876564507,2.20994181682108,4.04039598946243,2.67165865416291,3.04759550267798,0.942175166772836,1.84306254359382,3.79199078170796,4.19930002654026,2.30423179874421,2.04829569666002,2.52641196699973,2.76817859605115,2.83776556386251,2.5789296845786,3.2052817003769,2.69363256671677,2.36950313862263,0.883419732725658,3.53278831792771,4.1779441066541,3.3392778456782,1.83258074721496,2.64471475315331,2.41063375337628,1.97074936125858,2.08540122411341,3.34735126594895,2.71222135768653,3.05549856394447,3.39219110241919,3.07817898993578,1.86329642216119,1.98839520916962
