Sample_Names,Alias,Geography,Methanobacteriaceae,Brevibacteriaceae,Corynebacteriaceae,Dermabacteraceae,Dermatophilaceae,Micrococcaceae,Propionibacteriaceae,Bifidobacteriaceae,Coriobacteriaceae,Bacteroidaceae,Porphyromonadaceae,Prevotellaceae,Rikenellaceae,Chlamydiaceae,Deferribacteraceae,Deinococcaceae,Fibrobacteraceae,Planococcaceae,Staphylococcaceae,Aerococcaceae,Enterococcaceae,Lactobacillaceae,Leuconostocaceae,Streptococcaceae,Clostridiaceae,Eubacteriaceae,Lachnospiraceae,Oscillospiraceae,Peptostreptococcaceae,Ruminococcaceae,Erysipelotrichaceae,Acidaminococcaceae,Veillonellaceae,Fusobacteriaceae,Alcaligenaceae,Burkholderiaceae,Comamonadaceae,Oxalobacteraceae,Sutterellaceae,Neisseriaceae,Desulfovibrionaceae,Campylobacteraceae,Helicobacteraceae,Succinivibrionaceae,Enterobacteriaceae,Pasteurellaceae,Moraxellaceae,Pseudomonadaceae,Brachyspiraceae,Spirochaetaceae,Verrucomicrobiaceae,Cryptosporidiidae,Saccharomycetaceae,Enterocytozoonidae,Myoviridae,Podoviridae,Siphoviridae,Adenoviridae,Anelloviridae,Geminiviridae,Microviridae,Parvoviridae,Potyviridae,Retroviridae
ERR1135320,PIG_153,Denmark,3.77006555534031,0,0,0,0,0,0,0,3.33270788702535,0,3.73309170708354,5.69291736408372,0,0,0,0,0,0,0,0,0,3.97266059710102,0,2.32905402600795,0,4.36020019421906,4.40550383019007,4.16726319810666,4.1753155796178,4.98482539393052,4.17643388452857,5.03391750417225,5.14325788493147,0,0,0,0,0,3.58447779465751,0,3.55197433651818,0,2.52994258462649,0,4.54331178218498,1.96702537799529,0,0,0,3.63373436414795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135321,PIG_154,Denmark,3.95657294830945,0,0,0,3.12251031729015,0,0,1.7277957397958,3.17735370989654,0,4.16788039579643,5.5308432853533,0,1.61628399488265,2.27540978301173,0,0,0,0,0,0,4.34299880482302,1.91202819282934,2.89063702563297,2.78605401010896,4.64415807003469,4.74450229281696,4.47432097301839,4.40515998517431,5.21088224336465,4.12432541620869,5.13181846021673,4.90312869409109,0,0,0,0,0,3.53391401745867,0,3.89607100296926,2.7294921982133,0,0,4.460256785806,0,0,0,0,4.36289126736206,0,0,0,0,2.43973684194732,0,0,0,0,0,0.302827340134263,0,0,0.302827340134263
ERR1135322,PIG_155,Denmark,4.55205762228134,0,0,0,0,0,0,0,3.51306580720756,0,4.40589289982961,5.02862619058088,0,2.85279391675003,0,0,0,0,0,0,0,3.81597347256235,0,0,3.01764619109341,4.73721216340035,4.9870486044763,4.73852806694402,4.57750839523481,5.2289196878899,4.30882087424356,5.26419786218615,5.04801171294459,0,0,0,0,0,3.53614661297256,0,4.28213581911035,0,3.66381643802995,0,4.02232611578502,0,0,0,0,4.72743180410084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135323,PIG_156,Denmark,2.84622480788961,0,0,0,0,0,0,0,3.05374036047176,1.35108001733553,2.7866539693297,5.62843684608188,0,0.971646048004786,1.37086363392016,0,0,0,0,0,0,4.90878457194094,0,3.06931299931617,0,4.49362976905197,4.78847545798056,3.94641089688458,4.13646893836348,5.11777791461117,4.29708165858757,4.80585587282238,5.13492974125736,0,0,0,0,0,3.91170641561917,0,3.40877766402557,0,2.64582596665495,2.63385417693216,3.03654572615211,0,0,0,0,4.04395303581828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135324,PIG_157,Denmark,3.74487680548511,0,0,0,0,0,0,0,3.3238448911214,2.11104911192479,4.02396058107947,5.40786156615661,0,2.07569629096797,2.11624136076895,0,0,0,0,1.69150825158,0,4.97571964665473,2.37204379608626,3.49466214395315,0,4.22894995883924,5.02877363650361,4.47427460828489,4.10725919958556,5.03861362019058,4.05323964457358,4.99009153654837,5.29227025643554,0,0,0,0,0,3.99084512397434,0,3.67489812575698,0,3.02093683433551,0,4.19079075140782,0,0,0,0,4.19939932445517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135325,PIG_158,Denmark,3.95860561421224,0,2.88241760573281,0,0,0,0,0,2.7140695135337,0,4.20199094396563,5.58573246290354,0,0,1.81343191560932,0,0,0,0,0,0,4.90815900929522,0,3.10148179606166,0,4.13940098047827,4.83007657966792,4.4029717166499,3.83910683870279,5.09610084643933,3.47408295907244,5.06067499759131,5.07403104568039,0,0,0,0,0,4.07384046808888,0,3.92847917902541,0,2.52717200792657,3.59753703600103,3.64294865703644,0,0,0,2.74374918136972,3.23421931921079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304728653050511
ERR1135326,PIG_159,Denmark,3.01489254809524,0,0,0,0,0,0,0,2.60255479196719,0,2.55521606362051,5.74281692634405,0,0,1.8338009031188,0,0,0,0,0,0,4.96327257870687,0,2.74910085328465,0,4.78387730345793,4.57267451375809,3.61167547177662,3.26089605073977,4.864754386385,3.86701167768849,4.59209047781504,5.02558566358166,0,0,0,0,0,3.33876711141919,0,2.76551648613095,0,0,0,3.99553163540321,0,0,0,0,4.00299370292276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135327,PIG_160,Denmark,4.19680917276663,3.25936677497694,2.5189761023492,0,3.30605575820144,0,0,0,3.04376297715747,0,4.28243770761904,5.4562788947429,0,0,2.61155512222615,0,0,0,0,0,0,5.29267633224786,1.87432641106488,3.62904287188428,0,4.06135914520843,4.819466534764,4.5843797663047,4.34991909846081,5.21284910901032,3.98289284761894,4.90960521208111,4.68234092972586,0,0,0,0,0,3.66009714280915,0,4.22696310609168,0,0,0,3.9610796398608,0,0,0,2.89621846751766,3.05095493823329,0,0,0,0,0,0,0,0,0,0.404666987078428,0,0,0,0.404666987078428
ERR1135328,PIG_161,Denmark,3.96590845018879,0,0,0,0,0,0,0,3.21786355819045,0,3.1525800547296,5.12016905717638,0,0,0,0,0,0,0,0,0,5.33436374919567,0,3.52546440359268,0,4.28986150243749,5.40041952004107,3.75886152512324,3.60784745978652,5.05850255958898,4.25159817921262,5.21693641212871,4.64398742419734,0,0,0,0,0,3.13049260127778,0,3.4687926162097,2.16287290464695,2.22426573124262,0,3.28683189281803,0,0,0,2.68006064005252,3.88441348796295,0,0,0,0,0,0,0,0,0,0,0,0.44581639198286,0,0.203337863471978
ERR1135329,PIG_162,Denmark,3.71935190747727,0,0,0,0,0,0,0,2.3357244873053,0,3.98038160777708,5.64916642408901,0,0,3.27879790989994,0,0,0,0,0,0,4.89052261061716,0,3.57785328312392,0,4.51998454344631,5.16820525761527,4.21383735186282,4.38907276784002,4.93941273906875,3.61770745658324,5.06157647519172,3.70421102727375,0,0,0,0,0,3.71702771080749,0,0,3.49815610849974,3.48399077386312,0,3.42026975947532,0,0,0,3.931672145441,2.70203572867106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135330,PIG_163,Denmark,3.18337435300643,0,0,0,0,0,0,0,2.93785074405409,1.3528872990201,2.91460215531274,5.67656532514051,0,0,1.08029856074695,0,0,0,0,0,0,4.05699001717518,0,3.04629835427234,0,5.10468084777771,4.86497227113062,3.64471814530922,4.2121445722395,4.9583626805213,4.12805328620407,4.9809521978986,4.88909847852247,0,0,0,0,0,3.27776743522536,0,2.51201524461215,0,3.02486192758693,0,2.45431428594158,2.17049297600214,0,0,0,3.84394664944256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135331,PIG_164,Denmark,3.34924783251511,0,0,0,0,0,0,0,2.75927304511622,1.83548728994808,3.55518980327537,5.73289210313892,0,0,3.77909496525935,0,0,0,0,0,0,4.19436203587528,0,2.98834743720683,0,4.62792672448606,5.0745987578386,3.91957126136595,4.37900070402048,4.99169545178583,3.90407506909032,5.02669138073371,4.06017574567247,0,0,0,0,0,3.41637239683295,0,0,0,3.58135354661795,0,2.64865376591243,0,0,0,3.77509509249405,1.94957266358346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135332,PIG_165,Denmark,2.34228291477218,0,0,0,0,0,0,0,2.84370040496028,1.85877094396151,3.61304304532544,5.68960063130161,0,0,0,0,0,0,0,0,0,4.69585975462394,0,3.33338130263678,0,4.56517321322632,5.0381387626272,4.17131858972088,3.82860541835904,5.07256389035393,3.96129652606319,5.02711069328752,4.28410336459875,0,0,0,0,0,3.46681019050634,0,3.06313051105354,0,0,0,4.44215100027374,0,0,0,0,3.18420630330884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135333,PIG_166,Denmark,3.28797848390852,0,0,0,0,0,0,0,3.21239129659019,0,3.85123253550559,5.70332972806303,0,0,0,0,0,0,0,2.2400227521498,0,4.57339449409548,0,3.05965404687564,0,4.7114292902766,4.88838909587771,4.03610203100032,3.98466312593517,5.04780553219935,4.10605714856003,5.13421377066137,3.96563330840418,0,0,0,0,0,3.67736278340694,0,3.32836603259312,3.75659372469026,2.39771987842009,3.06686172680352,3.58441713790746,0,0,0,1.86223712447264,3.92677813699495,0,0,0,0,0,0,0,0,0,0.233266917543071,0,0,0,0
ERR1135334,PIG_167,Denmark,2.75326761916548,0,0,0,0,0,0,0,3.14010386763372,1.10562016485265,2.92505371767633,5.73208329911779,0,0,0,0,0,0,0,0,0,4.7801888479122,0,3.31043171560884,0,4.75978759590911,5.04416704990953,3.59839923211397,3.64816678985636,5.00125459185663,4.07154777406569,4.7540747032175,4.60996891930308,0,0,0,0,0,3.14494586228686,0,2.11393953407361,0,1.6172063396237,0,3.58781932448091,0,0,0,0,3.55930895632495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135335,PIG_168,Denmark,3.29177268749806,0,0,0,0,0,0,0,2.9009142950633,1.30868722536857,3.30293790228608,5.73998302582534,0,0,1.85334313717365,0,0,0,0,0,0,4.9216021552131,0,3.30181374437203,0,4.6503767915821,5.07691175958819,3.60047770057582,3.86478135983733,4.87765500057467,3.91477809804518,4.91304309886498,3.94853322210549,0,0,0,0,0,3.29386209316442,0,3.02911714629141,0,2.88384096076104,0,3.40659035546687,0,0,0,1.40736987848599,3.60032334180453,0,0,0,0,0,0,0,0,0,0,0,0.383146322978504,0,0.383146322978504
ERR1135336,PIG_169,Denmark,3.72750886290732,0,0,0,0,0,0,0,3.17059140935955,0,3.17956820798032,5.7070375612047,0,0,2.39831586936023,0,0,0,0,0,0,4.03373619908632,0,3.01674286107789,0,4.68560723746358,4.83653294630283,3.80519448191353,4.15069423794024,5.00092094112466,4.08202924247366,4.95534628921565,5.04843714978649,0,0,0,0,0,3.24452965752056,0,2.85982030381986,3.5558503335651,3.39471282038365,0,2.9761229387911,0,0,0,2.83274061916808,3.9060503775973,0,0,0,0,0,0,0,0,0,0,0,0.903293035436635,0,0
ERR1135337,PIG_170,Denmark,0,0,0,0,0,0,0,0,2.83032270388756,1.4127033883962,3.64728539896937,5.73023948025931,0,0,1.60658839343256,0,0,0,0,0,0,4.28423303825408,0,2.92130276460456,0,4.48749161245061,4.93101716118112,4.25056079703515,4.28789964309546,5.02712831128072,4.16370520182477,5.12527635258453,3.84936886389016,0,0,0,0,0,3.89625880452549,0,3.31192366682253,0,0,0,4.05927186236023,0,0,0,0,3.10245261605804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205867268137841
ERR1135338,PIG_171,Denmark,3.43611584386496,0,0,0,0,0,0,0,3.31376590972653,0,4.0232965140855,5.55956027474735,0,0,0,0,0,0,0,0,0,3.72463895539093,0,3.48667018021466,0,4.32456561528366,5.15780694107934,4.55153170382198,4.61916454399022,5.20043904086434,4.23049416627272,5.12588129109382,4.72879240245904,0,0,0,0,0,3.5964777622261,0,3.12673139133324,0,0,0,3.43571405271281,0,0,0,0,2.7839608958771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354515849787935
ERR1135339,PIG_172,Denmark,2.46927004670441,0,0,0,0,0,0,0,3.27638026515305,1.49481990544556,3.63315828316684,5.6800609812377,0,0,0,0,0,0,0,0,0,4.57830160345043,0,3.1897894715652,0,4.55979920013981,5.02299538187591,4.22956942360688,3.75762410320393,5.14698471191246,3.83631655533004,4.93521697738686,4.84326112223217,0,0,0,0,0,3.59049131527581,0,2.63902400128,0,0,0,0,0,0,0,0,3.56228352609685,0,0,0,0,0,0,0,0,0,0,0,0.99356955403483,0,0
ERR1135340,PIG_173,Denmark,3.40463837121678,0,0,0,0,0,0,0,3.34325333162533,1.50571712697021,3.69102776112916,5.57750945685258,0,0,0,0,0,0,0,0,0,4.87222156812102,0,3.74788532054635,0,4.4336442004984,5.22884346512839,4.42299947178116,3.71092562635467,5.17647354463341,4.12802680387187,4.96711964908303,4.51952862107752,0,0,0,0,0,3.78340915410916,0,3.55064350878575,2.21825838063196,0,0,3.65304627110615,2.36106545988068,0,0,0,2.31583595018472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400405858147444
ERR1135341,PIG_174,Denmark,0,0,0,0,0,0,0,0,3.25248136301983,0,3.28065208650464,5.62189812615442,0,0,2.97272348053975,0,0,0,0,0,0,4.67956685400626,0,3.21796898271223,0,4.62785680240644,4.90444324052403,3.94444579399166,4.15677947720726,5.08553975101464,4.21556007167418,4.80299994853575,5.23703893306719,0,0,0,0,0,3.12682450027768,0,2.81330410875386,2.15698422678474,2.10973645316968,0,3.10484289884557,0,0,0,2.4733873561335,3.50583181725669,0,0,0,0,0,1.09146684346738,0,0,0,0,0,0,0,0
ERR1135342,PIG_175,Denmark,3.03893325441833,0,0,0,0,0,0,0,2.76860363568725,0,3.55103224438152,5.64408426308127,0,0,2.76816325556447,0,0,0,0,0,0,5.04124321717533,0,2.81529848356873,0,4.36932392790928,4.80620151763654,4.1589716779369,4.1589716779369,5.0219525516045,3.76019816468703,4.92482000223812,5.08291589303858,0,0,0,0,0,3.61532807951462,0,2.8610290534105,1.85606583693141,2.29645488680853,0,3.46121332215693,0,0,0,3.10740654304127,3.09658018380929,0,0,0,1.79429481099626,0,0.877581082891619,0,0.20272707689684,0,0,0,0,0,0
ERR1135343,PIG_176,Denmark,4.2150307471573,0,0,0,0,0,0,0,2.01887932420582,0,4.53543303592357,5.51356044160751,0,0,3.07701980761198,0,0,0,0,0,0,5.08313793221925,0,3.3173855018542,0,3.88406777846462,5.15953974073464,4.44517874485841,4.27237087149338,5.05511208575765,4.28838820307721,5.11613069126161,3.94287325623393,0,0,0,0,0,3.85142387106061,0,3.75324119508371,2.71796384669103,3.24539690894522,3.16071538568746,4.00454972330615,0,0,0,2.28179467931922,2.87820242337098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135344,PIG_177,Denmark,2.05357517515776,0,0,0,0,0,0,0,3.08109948731971,0,3.15684024642476,5.66495118526284,0,0,2.90770512744405,0,0,0,0,0,0,4.6094121035469,0,2.91857124120731,0,4.62781185198805,5.14583982923388,3.89879160183839,3.67256337447749,4.991094080738,3.92934583255868,4.95838938844837,4.95480602385199,0,0,0,0,0,3.62150945812768,0,0,0,0,0,3.65942926471363,0,0,0,0,3.15798083111969,0,0,0,0,0,0,0,0.417845175625033,0,0.187262116626981,0,0,0,0
ERR1135345,PIG_178,Denmark,2.95760662170491,0,0,0,0,0,0,0,2.58525181832532,1.32317741736795,3.40055689309799,5.80404653058266,0,0,2.42886025645484,0,0,0,0,0,0,3.79792012521481,0,2.29996044637624,0,4.63169198796321,4.73472392001195,3.87161098358474,4.12302267012872,5.0701451047413,3.72223512711232,4.95600118452252,3.991627318049,0,0,0,0,0,3.68238159420634,0,1.97038837238072,2.11746023915535,0,0,3.42652788792199,0,0,0,2.81082681248699,3.53379422584089,0,0,0,0,0,0,0,0.172876062430009,0,0,0,0.392135405901546,0,0
ERR1135346,PIG_179,Denmark,3.10926907651127,0,0,0,0,0,0,0,3.19333823469044,0,3.4110941782799,5.76389789059908,0,0,2.96253363116173,0,0,0,0,0,0,3.4485414167298,0,1.77737116023442,0,4.67596839209287,4.82489254103385,3.59440192715073,3.93060505264153,5.0019109345191,4.57220046970954,4.9939017891866,4.53558977163532,0,0,0,0,0,3.24947232985415,0,2.58060984032073,2.34042328246707,3.77068295309035,0,0,0,0,0,3.10299060587025,3.42993767752409,0,0,0,2.73821927674409,0,0,0,0,0,0,0,0,0,0.158210145630743
ERR1135347,PIG_180,Denmark,3.04289718618976,0,0,0,0,0,0,0,2.95434877253418,1.51347379189156,3.82670158484926,5.59660734827857,0,0,3.00849642978188,0,0,0,0,0,0,4.84227436645215,0,2.97077643803733,0,4.4331953491522,4.90066326512402,4.29008710053971,3.8738182052066,5.14535758382717,4.06733059170726,5.079654957685,5.01114093401908,0,0,0,0,0,3.64352187012746,0,3.27157410972382,2.52595287640813,3.4195774725506,0,2.69286997097129,0,0,0,3.74433692765511,3.22588226074755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135348,PIG_181,Denmark,3.87281398698188,0,0,0,0,0,0,0,3.27507355469171,0,3.46628069646908,5.5870106121427,0,0,0,0,0,0,0,0,0,4.4742487576115,0,3.05929933494869,0,4.55349894106098,5.14059283945115,3.99999107160218,4.11895494577185,5.15349331272341,4.27067520688092,4.96960903398967,5.00986558671613,0,0,0,0,0,3.26238391354216,0,2.39470426519298,2.14266604802073,3.48638582299601,0,3.56383156564795,0,0,3.28959222488991,3.23735331627565,3.61030024371359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135349,PIG_182,Denmark,1.657256144645,0,0,0,0,0,0,0,2.81142011154092,0,2.90475045145739,5.87518734926541,0,0,2.83754138260987,0,0,0,0,0,0,3.29323117942676,0,0,0,4.44767116470238,4.52851935735061,3.60077952369143,3.57875319330706,4.83780696256896,3.771930612361,4.85412397996499,4.34210040967673,0,0,0,0,0,3.45893828002933,0,2.37857277090056,2.0728793300823,1.192290543872,0,3.27452846642837,0,0,0,3.22238864408355,3.02806153592577,0,0,0,0,0,0.542523281521302,0,0.132057081193042,0,0,0,0,0,0.132057081193042
ERR1135350,PIG_183,Denmark,3.77915669103646,0,0,0,0,0,0,0,3.31379833198895,0,3.56423659161421,5.4764127977467,2.04508667175619,0,2.39977534876874,0,0,0,0,0,0,4.23271832571925,0,2.78505919572137,0,4.3579656046198,5.10271607561355,4.1139107682963,3.74617851812918,5.22823492472552,4.57246106144389,5.33634086005205,4.78925806390878,0,0,0,0,0,3.53981532776449,0,3.55302812896771,2.77469852318617,3.23384039495004,0,3.79304648854995,0,0,0,2.62760302195815,3.22463652385644,0,0,0,0,0,0,0,0.235164599207511,0,0,0,0,0,0
ERR1135351,PIG_184,Denmark,2.89361961078289,0,0,0,0,0,0,0,2.85284332575145,1.45719189859565,3.65631681659001,5.63886477185814,0,0,2.92466719853291,0,0,0,0,0,0,3.72910126400365,0,2.91372972410551,0,4.38553051097803,4.72546025648747,4.24853168516201,3.89480270782725,5.05286220033238,3.90857759989788,4.97920453412702,5.30540751079974,0,0,0,0,0,3.56333930311078,0,2.65666202479833,0,3.80936993715282,0,4.09286507593086,0,0,0,3.10944156516527,3.77309250070959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223884761155298
ERR1135352,PIG_185,Denmark,3.73168914202691,0,0,0,0,0,0,0,3.31339412435684,0,3.62442083251598,5.36196322088545,0,0,1.29728338482303,0,0,0,0,0,0,5.35769017103635,0,2.48036813243404,0,4.55902595806733,5.15923232698501,4.1039016910979,4.11527691738533,5.12007269655749,4.3491222275442,5.1119586018304,4.29390768459225,0,0,0,0,0,3.38413273777132,0,3.56538568198594,2.37602447768788,0,0,3.68507305946179,0,0,0,2.54931350704263,3.95315882627807,0,0,0,0,0,0.566996172839381,0,0,0,0,0,0,0,0
ERR1135353,PIG_186,Denmark,4.64770231787293,0,0,0,0,0,0,4.30167248321218,3.11142495801899,0,4.79279663331163,5.34371469284996,0,0,3.22593906043922,0,0,0,0,0,0,5.04527402459065,3.99285103551109,0,0,4.23683102956158,4.66911033411121,4.81476589604987,4.9156989993914,5.14925032235622,4.08854022848191,4.39238102295001,4.93453494908582,0,0,0,0,0,4.3786820511597,0,4.1123540175819,0,3.34085672106344,0,3.71710977247871,0,0,3.07136117390893,3.83016704888599,2.99958816197725,0,0,0,0,0,2.29646285783381,0,0,0,0,2.04546653908821,0,0,0.466937041083594
ERR1135354,PIG_187,Denmark,3.91314555265963,0,0,0,0,0,0,4.35490685841197,3.14261985192169,1.64191288956516,4.2039977987886,5.61697622492439,0,0,0,0,0,0,0,0,0,5.02956560651196,2.97525668797492,0,0,4.49767481241274,4.69876352570607,4.33612613800439,4.40364078216626,5.07512126218709,3.9028246964364,5.01499830442566,4.75088263733594,0,0,0,0,0,3.67596930985615,0,3.44998295265864,2.26942390144235,3.45969642135844,0,2.75227164592333,0,0,0,3.53138725425538,1.31920319419677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310689555191289
ERR1135355,PIG_188,Denmark,2.78886623449034,0,0,0,0,0,0,3.95638207998104,2.93768200243941,0,4.25511190480747,5.64786744621545,0,0,2.95184820046676,0,0,0,0,0,0,4.77421351765138,2.9859023263909,0,0,4.74830499629045,4.83995368505897,4.41766913249335,4.687869455716,5.0480439970211,4.12163367934551,4.93341487447882,4.59427112942148,0,0,0,0,0,3.85203582087149,0,3.48421349854507,2.5341583097168,2.86821148596503,0,0,0,0,0,3.4229912447027,3.22535833767995,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426869689044
ERR1135356,PIG_189,Denmark,3.96099826332052,0,0,0,0,0,0,3.45385266745576,0,0,4.76998499191328,5.53018155322157,0,0,0,0,0,0,0,0,0,5.22036531980842,3.6546277512172,0,0,3.40182949664342,4.55739772781525,4.86862153057752,4.88097341929337,5.07036016187416,3.49692938100455,4.42300365273914,4.53933514959513,0,0,0,0,0,4.2330605114422,0,4.1940223037448,0,3.93645131582984,3.75368185789332,0,0,0,0,3.04188280682088,0,0,0,0,3.01600107262049,0,0,0,0,0,0,0,0,0,0
ERR1135357,PIG_190,Denmark,3.83471096618904,0,0,0,0,0,0,4.60683998654115,0,0,4.77885271890654,5.59617045913854,0,0,3.02847756763335,0,0,0,0,0,0,4.88013911268751,3.71911054093728,0,0,2.47338950927033,4.97750090908317,4.76147057674899,4.57769501062917,5.03881010237064,3.60511120308791,3.27574002296932,4.79420759793452,0,0,0,0,0,4.28683627236949,0,4.23216645070955,0,3.70714174101838,0,0,0,0,0,3.74591948906406,2.59867497076735,0,0,0,0,0,0,1.4518334233139,0,0,0,0,0,0,0.690234848746561
ERR1135358,PIG_191,Denmark,0,0,0,0,0,0,0,3.937997559525,2.89764974831519,2.05484678592091,4.0936062935276,5.73955333631376,0,0,3.44487476257752,0,0,0,0,0,0,4.76639280866879,2.97756967595413,0,0,4.46002261438238,4.54075769465921,4.35080635456277,4.22294320716081,4.98492638461485,3.63290983041324,5.06444114236276,4.51933876123909,0,0,0,0,0,4.03045880080554,0,2.80583275489499,0,3.1705939076268,0,2.99144734974438,0,0,0,2.65489924849068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135359,PIG_192,Denmark,5.00765592684105,0,0,0,0,0,0,3.82112781735115,2.81597388155388,1.81159844693017,4.28142315636322,5.40858449358928,0,0,2.70613345161945,0,0,0,0,0,0,5.21954740713648,3.65991172470335,0,0,4.73606219286692,4.99958647600445,4.38922101986317,4.64103953679932,5.07523153323106,3.88838578714715,4.84991586873429,4.17521956730599,0,0,0,0,0,3.265281217018,0,3.7014839546291,0,0,0,0,0,0,0,3.4414161857503,1.76774022019769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407591920167545
ERR1135360,PIG_193,Denmark,4.32491628484899,0,0,0,0,0,0,3.16202706103963,2.91582498405202,0,4.69939381664781,5.57167819302603,0,0,3.1996928039738,0,0,0,0,0,0,5.12468777487742,3.99253172716955,0,0,4.61278294632204,4.57264795981182,4.53066512808409,4.67760728298103,5.13049201567851,3.97985457527551,4.77702018076279,3.79393843736512,0,0,0,0,0,4.16105208543683,0,3.93152371745987,3.15789656355006,4.09970491675684,0,3.02588657736095,0,0,0,0,2.34039428896721,0,0,0,0,0,0,0,0,0,0,0,1.10661327789768,0,0.471839753032983
ERR1135361,PIG_194,Denmark,3.0164955497651,0,0,0,0,0,0,4.59877294977669,2.66097322417759,0,4.5019486141851,5.64445008787251,0,0,0,0,0,0,0,0,0,5.09005536020767,3.58529754894503,0,0,4.70976493971161,4.7541998262266,4.65784646821568,4.43626602591465,4.98265945516289,3.98071783808211,4.45362463479787,4.56119217232747,0,0,0,0,0,3.75791473141908,0,3.32628550945384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135362,PIG_195,Denmark,4.3584606951412,0,2.99519123596638,0,0,0,0,4.99814659368887,3.63848886266341,0,4.52470620609742,5.29273217352389,0,0,0,0,0,0,0,0,0,5.07298870725669,3.71914349729151,0,0,4.76220755463544,4.51241735258637,4.60974701445166,4.85503596749492,4.99946207704727,3.82985868453746,4.29181393460838,5.22964190483389,0,0,0,0,0,3.45144584568897,0,4.05490777763727,0,0,0,2.85327310440341,0,0,0,3.73640495393838,1.9939283561161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695239091656224
ERR1135363,PIG_196,Denmark,4.32097907761528,0,0,0,0,0,0,3.89767387295229,2.26481352802347,2.02806267409184,4.84175344429434,5.58891068570942,0,0,0,0,0,0,0,0,0,4.99519593147531,3.84405962263339,0,0,3.7526997050158,4.78779070630708,4.76981583545932,4.67653434701477,5.00872332843368,3.68819860386395,3.44194515103166,3.99431779253462,0,0,0,0,0,4.10871312306818,0,4.19846380298632,0,3.60414260540187,0,0,0,0,0,4.91265011776937,2.16237497499174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135364,PIG_197,Denmark,3.68047453283305,0,0,0,0,0,0,4.10846068004162,2.22890714787742,0,4.9922199656985,5.40732307272215,0,0,4.01096350115833,0,0,0,0,0,0,5.23240825144656,3.88333422635261,0,0,3.37495587962476,4.81750672185955,4.82909847765177,4.83400519446639,5.04384588690663,3.76055098506182,3.61521018535297,4.79624047998024,0,0,0,0,0,4.26247575147431,0,4.25288721955057,0,3.7898519190831,0,0,0,0,0,4.02272348063903,2.14375404030764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545727152310733
ERR1135365,PIG_198,Denmark,3.24791359709246,0,0,0,0,0,0,4.36111852728925,2.95909294995856,0,4.541876679875,5.58841956509467,0,0,3.31051018685761,0,0,0,0,0,0,4.93631452245086,3.21986270201502,0,0,4.55065769773989,4.76372044098974,4.53002634589166,4.67036645829591,5.07112781125501,3.68440119006757,4.80176311033716,4.85357722616959,0,0,0,0,0,4.11088201987915,0,3.1224784146256,2.32105007415445,3.50618125482309,2.98579032552644,2.80407437604674,0,0,0,4.0326968275617,2.18443742201404,0,0,0,0,0,0,0,0,0,0,1.44847172148095,0.525718694076043,0,0
ERR1135366,PIG_199,Denmark,3.76115511957765,0,0,0,0,0,0,4.52435012385027,0,0,4.50727841490602,5.46679021039234,0,0,0,0,0,0,0,0,0,5.31776614878202,2.34983505458859,0,0,4.10148237261594,5.07987851054639,4.5095905190969,4.36205747884156,5.00539689302919,3.80887996703514,4.8258712969328,3.92481149189586,0,0,0,0,0,3.25828156295602,0,3.41794233629438,2.37729913462112,4.56317967298462,0,3.77214862209351,0,0,0,3.96115530281865,1.83611249103651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667662819875327
